configuration,case_id,root,mach,density_ratio,reduced_frequency,inverse_reduced_frequency,velocity_mps,damping_g,frequency_Hz,eigenvalue_real,eigenvalue_imaginary,positive
coarse_edge_length_2p5_mm,64,11,0.2941,1,7.1742,0.13938784,121.7647,-0.0053741196,434.83018,-7.3413661,2732.1186,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.9715,0.14344081,125.2941,-0.0053547942,434.79152,-7.314316,2731.8757,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.7799,0.14749459,128.8235,-0.0053484273,434.75257,-7.3049647,2731.6309,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.5985,0.15154918,132.3529,-0.0053509189,434.7134,-7.3077094,2731.3848,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.4265,0.15560467,135.8824,-0.0053588085,434.67407,-7.3178221,2731.1378,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.2633,0.15966082,139.4118,-0.0053691587,434.63463,-7.3312907,2730.8899,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,6.1081,0.16371774,142.9412,-0.0053794707,434.59511,-7.3447033,2730.6416,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,5.9603,0.16777541,146.4706,-0.0053876259,434.55555,-7.3551682,2730.3931,0
coarse_edge_length_2p5_mm,64,11,0.2941,1,5.8196,0.17183385,150,-0.0053927534,434.51592,-7.3614967,2730.144,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,31.3375,0.031910699,30,-0.0057009826,467.95932,-8.3812287,2940.2751,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,28.0326,0.035672701,33.5294,-0.0065493991,467.8568,-9.6264083,2939.631,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,25.3568,0.039437229,37.0588,-0.0073336067,467.74389,-10.776447,2938.9215,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,23.1452,0.043205504,40.5882,-0.0080206279,467.61009,-11.782627,2938.0809,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,21.2862,0.046978734,44.1176,-0.0086024426,467.44846,-12.632968,2937.0653,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,19.7012,0.05075823,47.6471,-0.0090828537,467.25415,-13.332923,2935.8444,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,18.3337,0.054544303,51.1765,-0.0094650793,467.02953,-13.887321,2934.4331,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,17.1421,0.058336055,54.7059,-0.0097444655,466.78864,-14.289866,2932.9195,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,16.0947,0.062132275,58.2353,-0.0099210647,466.54359,-14.541204,2931.3798,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,15.6173,0.064031685,60,-0.0099717888,466.42249,-14.611756,2930.6189,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,15.1672,0.065931761,61.7647,-0.0099982013,466.30366,-14.646727,2929.8723,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,14.3403,0.069733311,65.2941,-0.009980644,466.07608,-14.613871,2928.4424,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,13.5988,0.07353573,68.8235,-0.009873774,465.86653,-14.450889,2927.1257,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,12.9303,0.077337824,72.3529,-0.0096832181,465.67954,-14.16631,2925.9508,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,12.3246,0.081138512,75.8824,-0.0094146608,465.51875,-13.768662,2924.9406,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,11.7735,0.084936402,79.4118,-0.0090739969,465.3871,-13.266698,2924.1134,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,11.27,0.088731076,82.9412,-0.0086789279,465.28358,-12.686262,2923.4629,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,10.8081,0.092522832,86.4706,-0.0082571023,465.20322,-12.067582,2922.9581,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,10.3829,0.096312016,90,-0.007829657,465.14161,-11.441364,2922.571,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,9.9901,0.10009895,93.5294,-0.0074116083,465.09513,-10.829393,2922.2789,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,9.6261,0.10388396,97.0588,-0.0070139999,465.06062,-10.247671,2922.062,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,9.2879,0.10766739,100.5882,-0.0066445811,465.0354,-9.7074127,2921.9036,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,8.9727,0.11144955,104.1176,-0.0063087356,465.01717,-9.2163973,2921.7891,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,8.6782,0.11523088,107.6471,-0.0060100917,465.00393,-8.7798601,2921.7059,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,8.4026,0.11901148,111.1765,-0.0057510202,464.99393,-8.4012141,2921.6431,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,8.1439,0.1227918,114.7059,-0.0055329415,464.98563,-8.0824958,2921.5909,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.9006,0.12657217,118.2353,-0.0053565496,464.97768,-7.8246895,2921.5409,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.7844,0.12846245,120,-0.005283413,464.97352,-7.7177846,2921.5148,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.6715,0.13035282,121.7647,-0.0052193324,464.96915,-7.6241067,2921.4874,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.4552,0.1341339,125.2941,-0.0051154933,464.95961,-7.4722712,2921.4274,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.2508,0.13791555,128.8235,-0.0050399045,464.94868,-7.3616845,2921.3587,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,7.0573,0.1416979,132.3529,-0.0049882209,464.93602,-7.2859929,2921.2792,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,6.8737,0.14548121,135.8824,-0.0049567353,464.92132,-7.239775,2921.1868,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,6.6995,0.14926539,139.4118,-0.0049422643,464.90431,-7.2183745,2921.0799,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,6.5338,0.1530507,142.9412,-0.0049420485,464.88472,-7.2177552,2920.9568,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,6.376,0.15683727,146.4706,-0.0049536796,464.86231,-7.2343934,2920.816,0
coarse_edge_length_2p5_mm,64,12,0.2941,1,6.2257,0.16062527,150,-0.0049750371,464.83686,-7.2651863,2920.6561,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,33.4695,0.029877986,30,-0.0051888853,499.79637,-8.1473624,3140.3132,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,29.9381,0.033402213,33.5294,-0.0060158449,499.65898,-9.4432221,3139.45,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,27.0778,0.036930618,37.0588,-0.0067745656,499.49131,-10.630636,3138.3964,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,24.7141,0.040462671,40.5882,-0.0074071811,499.30786,-11.619067,3137.2438,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,22.7284,0.043997872,44.1176,-0.0078957237,499.11815,-12.380699,3136.0518,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,21.0368,0.047535837,47.6471,-0.0082403539,498.9287,-12.916184,3134.8615,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,19.5787,0.051075871,51.1765,-0.0084490856,498.74432,-13.238462,3133.703,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,18.3091,0.054617684,54.7059,-0.0085450964,498.5676,-13.384153,3132.5926,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,17.1936,0.058161104,58.2353,-0.0085647324,498.39863,-13.410362,3131.5309,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,16.6852,0.059933374,60,-0.0085544056,498.31698,-13.391999,3131.0179,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,16.2059,0.061705997,61.7647,-0.0085340004,498.23717,-13.357914,3130.5165,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,15.3251,0.065252237,65.2941,-0.0084704867,498.08297,-13.254396,3129.5476,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,14.5349,0.068799701,68.8235,-0.0083862031,497.93582,-13.118634,3128.623,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,13.822,0.072348258,72.3529,-0.0082893983,497.79557,-12.963549,3127.7418,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,13.1756,0.075897868,75.8824,-0.0081857255,497.66219,-12.797988,3126.9037,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,12.5868,0.079448181,79.4118,-0.0080790194,497.5357,-12.627948,3126.109,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,12.0483,0.082999139,82.9412,-0.0079717848,497.41616,-12.45734,3125.3579,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,11.5539,0.086550584,86.4706,-0.0078647757,497.30363,-12.287339,3124.6509,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,11.0985,0.090102361,90,-0.0077544718,497.19814,-12.112439,3123.9881,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,10.6776,0.093654323,93.5294,-0.0076373354,497.09968,-11.92711,3123.3694,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,10.2874,0.097206328,97.0588,-0.0075111754,497.00819,-11.727929,3122.7945,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,9.9247,0.10075824,100.5882,-0.0073748112,496.9236,-11.51305,3122.2631,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,9.5868,0.10430993,104.1176,-0.0072277912,496.84584,-11.281767,3121.7745,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,9.2712,0.10786137,107.6471,-0.0070701596,496.77482,-11.034144,3121.3282,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,8.9757,0.11141223,111.1765,-0.00690229,496.71046,-10.770761,3120.9238,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,8.6985,0.11496249,114.7059,-0.0067247127,496.65265,-10.492437,3120.5607,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,8.438,0.11851203,118.2353,-0.0065380176,496.60131,-10.200086,3120.2381,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,8.3135,0.1202865,120,-0.0064414254,496.57803,-10.048919,3120.0918,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,8.1926,0.12206075,121.7647,-0.0063427502,496.55634,-9.8945491,3119.9555,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,7.9612,0.12560852,125.2941,-0.0061393463,496.51762,-9.5764969,3119.7122,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,7.7426,0.12915532,128.8235,-0.0059295197,496.48481,-9.2485863,3119.506,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,7.5357,0.13270128,132.3529,-0.0057180777,496.45687,-8.918287,3119.3305,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,7.3396,0.13624667,135.8824,-0.0055093174,496.4328,-8.5922744,3119.1793,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,7.1535,0.13979147,139.4118,-0.0053066489,496.41173,-8.2758433,3119.0469,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,6.9766,0.14333592,142.9412,-0.0051127672,496.39288,-7.9731775,3118.9284,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,6.8083,0.14688018,146.4706,-0.0049298313,496.37558,-7.6876277,3118.8198,0
coarse_edge_length_2p5_mm,64,13,0.2941,1,6.6479,0.1504244,150,-0.0047595729,496.35925,-7.4218809,3118.7172,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,34.7307,0.028792997,30,-0.0051796695,518.62988,-8.4393589,3258.6477,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,31.0649,0.032190652,33.5294,-0.0059839485,518.46468,-9.7466843,3257.6097,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,28.097,0.03559093,37.0588,-0.0067645273,518.2928,-11.014442,3256.5297,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,25.645,0.038993978,40.5882,-0.0074093165,518.11409,-12.06017,3255.4069,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,23.585,0.042399918,44.1176,-0.0078688406,517.92875,-12.803557,3254.2423,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,21.8298,0.045808936,47.6471,-0.0081311471,517.73727,-13.22547,3253.0392,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,20.3166,0.049220926,51.1765,-0.0082016035,517.54005,-13.334987,3251.8,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,18.9984,0.052636038,54.7059,-0.0080978871,517.33771,-13.161207,3250.5287,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,17.84,0.056053894,58.2353,-0.0078723291,517.13472,-12.789596,3249.2532,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,17.3119,0.057763659,60,-0.0077304621,517.03473,-12.556686,3248.625,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,16.8141,0.059473877,61.7647,-0.0075756815,516.93656,-12.302938,3248.0082,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,15.8994,0.062895351,65.2941,-0.0072417011,516.7477,-11.756256,3246.8216,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,15.0789,0.066317656,68.8235,-0.0068928787,516.57186,-11.186166,3245.7167,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,14.3389,0.069740119,72.3529,-0.0065441597,516.41211,-10.61696,3244.713,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,13.6683,0.073162155,75.8824,-0.0062053495,516.271,-10.064538,3243.8263,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,13.0577,0.076582883,79.4118,-0.0058827533,516.15066,-9.5390911,3243.0702,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,12.4997,0.080001715,82.9412,-0.0055802029,516.05285,-9.0467802,3242.4557,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,11.9878,0.083417965,86.4706,-0.0052998235,515.97902,-8.5909922,3241.9918,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,11.5166,0.086831139,90,-0.0050427163,515.92927,-8.1734344,3241.6792,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,11.0814,0.090241489,93.5294,-0.0048100316,515.89944,-7.795839,3241.4918,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,10.6781,0.093649442,97.0588,-0.0046024649,515.88498,-7.4592169,3241.4009,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,10.3034,0.097055428,100.5882,-0.0044202313,515.88199,-7.1638294,3241.3822,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,9.9542,0.10045988,104.1176,-0.0042632112,515.88711,-6.9094169,3241.4143,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,9.628,0.10386331,107.6471,-0.0041310484,515.8974,-6.6953533,3241.479,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,9.3226,0.10726596,111.1765,-0.0040232371,515.91033,-6.5207826,3241.5602,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,9.036,0.11066836,114.7059,-0.0039391542,515.92364,-6.3846675,3241.6439,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,8.7665,0.11407094,118.2353,-0.0038781159,515.93538,-6.2858782,3241.7176,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,8.6376,0.11577242,120,-0.0038560149,515.9401,-6.2501129,3241.7473,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,8.5125,0.11747411,121.7647,-0.003839405,515.94379,-6.2232348,3241.7705,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,8.2728,0.12087832,125.2941,-0.0038222949,515.94733,-6.1955438,3241.7927,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,8.0461,0.12428399,128.8235,-0.0038260717,515.94458,-6.2016326,3241.7754,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,7.8314,0.12769153,132.3529,-0.0038496957,515.93446,-6.239802,3241.7118,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,7.6277,0.13110109,135.8824,-0.0038895117,515.91728,-6.3041281,3241.6039,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,7.4343,0.13451238,139.4118,-0.0039411886,515.89395,-6.3875973,3241.4573,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,7.2503,0.13792541,142.9412,-0.0040010895,515.86529,-6.4843201,3241.2772,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,7.0751,0.14134007,146.4706,-0.0040661566,515.83204,-6.5893456,3241.0683,0
coarse_edge_length_2p5_mm,64,14,0.2941,1,6.9082,0.14475627,150,-0.0041338159,515.79488,-6.6985072,3240.8348,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,37.5119,0.026658176,30,-0.0046203499,560.16244,-8.1309018,3519.6044,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,33.5531,0.029803512,33.5294,-0.005356347,559.99157,-9.423236,3518.5308,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,30.3462,0.032953081,37.0588,-0.0061685916,559.78143,-10.848117,3517.2104,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,27.6956,0.036106835,40.5882,-0.0069469287,559.54308,-12.211703,3515.7129,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,25.4686,0.039263982,44.1176,-0.0075607686,559.29469,-13.284846,3514.1522,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,23.5717,0.042423801,47.6471,-0.0079544169,559.04923,-13.970382,3512.6099,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,21.9369,0.045585319,51.1765,-0.0081118617,558.81589,-14.240956,3511.1438,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,20.5137,0.048747845,54.7059,-0.0080364107,558.60126,-14.103078,3509.7952,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,19.2639,0.051910631,58.2353,-0.0077435818,558.40997,-13.58454,3508.5933,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,18.6944,0.053491986,60,-0.0075345234,558.32322,-13.215736,3508.0482,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,18.1576,0.055073296,61.7647,-0.0072985731,558.2419,-12.800009,3507.5373,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,17.1716,0.058235725,65.2941,-0.0067795328,558.09434,-11.886589,3506.6101,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,16.2872,0.061397805,68.8235,-0.0062389436,557.96514,-10.936239,3505.7984,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,15.4896,0.064559421,72.3529,-0.0057115683,557.85262,-10.009785,3505.0914,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,14.7666,0.067720544,75.8824,-0.0052202825,557.7554,-9.1471892,3504.4805,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,14.1082,0.070880881,79.4118,-0.0047799252,557.67233,-8.3743299,3503.9586,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,13.5061,0.074040411,82.9412,-0.0043997387,557.60242,-7.7072849,3503.5193,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,12.9535,0.077199027,86.4706,-0.004085123,557.54485,-7.1554149,3503.1576,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,12.4445,0.080356622,90,-0.0038387744,557.49888,-6.7233614,3502.8688,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,11.9742,0.08351309,93.5294,-0.0036614791,557.46391,-6.4124382,3502.649,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,11.5382,0.08666838,97.0588,-0.0035495449,557.43906,-6.2161279,3502.4929,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,11.1331,0.089822641,100.5882,-0.0034886617,557.42235,-6.1093233,3502.3879,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,10.7555,0.092976063,104.1176,-0.0034652006,557.4118,-6.0681236,3502.3216,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,10.4027,0.096128924,107.6471,-0.0034684116,557.40571,-6.0736801,3502.2834,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,10.0724,0.099281237,111.1765,-0.0034898166,557.40259,-6.1111291,3502.2637,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,9.7625,0.10243328,114.7059,-0.0035227351,557.40112,-6.1687575,3502.2545,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,9.471,0.10558524,118.2353,-0.0035619088,557.40017,-6.237345,3502.2485,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,9.3317,0.10716126,120,-0.0035825128,557.39955,-6.2734182,3502.2447,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,9.1965,0.10873732,121.7647,-0.0036032053,557.39868,-6.3096434,3502.2392,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,8.9374,0.1118897,125.2941,-0.0036433833,557.39576,-6.3799664,3502.2208,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,8.6924,0.11504259,128.8235,-0.0036799055,557.39055,-6.4438606,3502.1881,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,8.4605,0.11819618,132.3529,-0.0037107912,557.38231,-6.4978484,3502.1364,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,8.2406,0.12135076,135.8824,-0.0037345018,557.37035,-6.539227,3502.0612,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,8.0317,0.12450636,139.4118,-0.0037498435,557.35403,-6.5658984,3501.9587,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,7.8331,0.12766326,142.9412,-0.0037562098,557.33287,-6.576796,3501.8257,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,7.644,0.13082146,146.4706,-0.003755277,557.30717,-6.5748595,3501.6642,0
coarse_edge_length_2p5_mm,64,15,0.2941,1,7.4638,0.1339809,150,-0.00374932,557.27752,-6.5640807,3501.4779,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,38.306,0.026105557,30,-1.1562633e-05,572.02032,-0.020778685,3594.1097,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,34.2738,0.029176811,33.5294,-1.3038069e-05,572.01988,-0.023430107,3594.1069,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,31.0096,0.032248075,37.0588,-1.4459188e-05,572.01935,-0.02598391,3594.1036,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,28.3131,0.035319349,40.5882,-1.5702601e-05,572.01875,-0.028218357,3594.0998,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,26.048,0.038390629,44.1176,-1.6603631e-05,572.01815,-0.029837523,3594.096,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,24.1185,0.041462,47.6471,-1.7133267e-05,572.01759,-0.030789273,3594.0925,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,22.4551,0.044533286,51.1765,-1.7323986e-05,572.01709,-0.031131977,3594.0894,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,21.0064,0.04760457,54.7059,-1.722429e-05,572.01666,-0.030952797,3594.0867,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,19.7333,0.050675853,58.2353,-1.6880423e-05,572.01631,-0.030334833,3594.0845,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,19.1529,0.052211493,60,-1.6634715e-05,572.01616,-0.029893277,3594.0836,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,18.6056,0.053747133,61.7647,-1.635683e-05,572.01603,-0.029393899,3594.0827,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,17.5999,0.056818411,65.2941,-1.5746413e-05,572.01579,-0.028296944,3594.0812,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,16.6974,0.059889689,68.8235,-1.5112311e-05,572.01558,-0.027157427,3594.0799,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,15.8829,0.062960966,72.3529,-1.4493712e-05,572.0154,-0.026045772,3594.0787,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,15.1441,0.066032331,75.8824,-1.3914521e-05,572.01523,-0.025004935,3594.0777,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,14.471,0.069103609,79.4118,-1.3388755e-05,572.01507,-0.024060105,3594.0767,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,13.8552,0.072174888,82.9412,-1.2923797e-05,572.01492,-0.023224553,3594.0757,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,13.2897,0.075246168,86.4706,-1.2522733e-05,572.01477,-0.02250382,3594.0748,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,12.7685,0.078317449,90,-1.2185872e-05,572.01463,-0.021898463,3594.0739,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,12.2867,0.081388731,93.5294,-1.1911797e-05,572.01449,-0.021405935,3594.0731,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,11.8399,0.084460014,97.0588,-1.1698007e-05,572.01436,-0.02102174,3594.0722,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,11.4245,0.087531298,100.5882,-1.1536187e-05,572.01423,-0.02073094,3594.0714,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,11.0372,0.090602583,104.1176,-1.1412536e-05,572.0141,-0.02050873,3594.0706,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,10.6753,0.093673955,107.6471,-1.1316093e-05,572.01397,-0.020335413,3594.0698,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,10.3364,0.096745242,111.1765,-1.1238537e-05,572.01385,-0.02019604,3594.069,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,10.0184,0.099816529,114.7059,-1.117352e-05,572.01373,-0.020079197,3594.0683,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,9.7193,0.10288782,118.2353,-1.1116172e-05,572.01362,-0.019976137,3594.0676,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,9.5764,0.10442346,120,-1.1089164e-05,572.01356,-0.0199276,3594.0672,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,9.4376,0.1059591,121.7647,-1.1062733e-05,572.01351,-0.019880101,3594.0669,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,9.1718,0.10903039,125.2941,-1.1010277e-05,572.0134,-0.019785831,3594.0662,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,8.9205,0.11210168,128.8235,-1.0956515e-05,572.0133,-0.019689217,3594.0656,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,8.6826,0.11517297,132.3529,-1.0899655e-05,572.0132,-0.019587034,3594.0649,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,8.4571,0.11824435,135.8824,-1.083828e-05,572.0131,-0.019476738,3594.0643,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,8.243,0.12131564,139.4118,-1.0771291e-05,572.013,-0.019356352,3594.0637,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,8.0394,0.12438693,142.9412,-1.0697814e-05,572.01291,-0.019224309,3594.0631,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,7.8457,0.12745822,146.4706,-1.0617425e-05,572.01282,-0.019079846,3594.0625,0
coarse_edge_length_2p5_mm,64,16,0.2941,1,7.6611,0.13052952,150,-1.0531115e-05,572.01273,-0.018924741,3594.062,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,39.4755,0.02533217,30,-0.0043235427,589.48401,-8.0068493,3703.8372,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,35.3144,0.028317038,33.5294,-0.0050481757,589.38778,-9.3472845,3703.2326,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,31.9435,0.031305284,37.0588,-0.0057053026,589.24631,-10.561496,3702.3437,0
