case,rank_descending,element_id,x_m,span_y_mm,z_m,shell_von_mises_stress_mpa,is_critical_element,stress_limit_mpa
29,28,40620,0.2709610263333333,0.57472600016666675,0.04331454634666667,178.3228,0,220
29,29,36621,0.37334705393333328,0.65400103146666677,0.043227837729999996,176.90479999999999,0,220
29,30,27771,0.26154807209999997,0.58033323149999994,-0.028177971019999998,176.85409999999999,0,220
29,31,39983,0.21221451459999999,0.56451718170000009,0.040645370880000004,176.76920000000001,0,220
29,32,27890,0.32729461786666664,0.73154736310000013,-0.028314024206666667,175.97839999999999,0,220
29,33,39901,0.19435957073333335,0.57142966153333341,0.039445477226666664,175.9357,0,220
29,34,27775,0.21401000520000002,0.67977157106666664,-0.027017125860000001,174.61949999999999,0,220
29,35,27917,0.23639293016666665,0.57668149626666665,0.041974289963333335,174.05950000000001,0,220
29,36,27895,0.26652654013333327,0.49703430459999998,0.043185826386666661,173.92840000000001,0,220
29,37,13881,0.26828659573333336,0.69940921580000004,0.043237129846666666,173.67060000000001,0,220
29,38,27831,0.21269212166666665,0.60915308616666664,-0.026972190166666663,173.5607,0,220
29,39,27919,0.23660813273333334,0.71061461736666665,0.041983502606666667,173.5341,0,220
29,40,40455,0.21339312196666663,0.57520823126666676,0.040727594246666665,173.2407,0,220
29,41,15231,0.32537364956666665,0.54541611463333328,-0.028337522719999998,172.4777,0,220
29,42,27893,0.26955309510000003,0.67778016090000004,-0.0282678809,171.79490000000001,0,220
29,43,40851,0.2682278255333333,0.71824526336666661,-0.028253538533333334,171.4299,0,220
29,44,40666,0.27196212606666664,0.61385417939999998,-0.028294043616666667,171.1036,0,220
29,45,27776,0.21377590300000002,0.65165581566666675,-0.027009220796666667,170.85679999999999,0,220
29,46,27690,0.21291878323333335,0.71250224333333334,-0.026979262010000001,170.4924,0,220
29,47,24213,0.26592533786666667,0.35421285286900006,0.043165372063333339,170.35409999999999,0,220
29,48,27643,0.26481894653333332,0.49222368396666671,-0.02822422174,169.63640000000001,0,220
29,49,43666,0.27452297010000004,0.56605139010000005,-0.028317410500000001,169.27500000000001,0,220
