a_m,t1_over_a,score_before_observed,score_before_cases_8_29_feasible,score_after_observed,score_after_cases_8_29_feasible
0.019049999999999997,0.14187500000000003,0.26088613181915721,0.89814792256460407,0.22463396741446678,0.78438951544216207
0.019049999999999997,0.14275000000000002,0.24876738491581374,0.90712201174265994,0.2157980920936764,0.79561130677552971
0.019049999999999997,0.143625,0.23622856568854789,0.91589291145566776,0.20655381604860312,0.80670690048104776
0.019049999999999997,0.14450000000000002,0.22329177329395816,0.92446727821729668,0.19691691679135687,0.8176790004701866
0.019049999999999997,0.14537500000000003,0.20997996369082811,0.93285172625896751,0.18690417675050297,0.82853023961809014
0.019049999999999997,0.14625000000000002,0.19631695369627095,0.94105278620195976,0.17653339553206043,0.83926312690409055
0.019049999999999997,0.14712500000000001,0.18232742881047154,0.94907686630892985,0.16582340554924258,0.84987999593141339
0.019049999999999997,0.14800000000000002,0.16803695436266919,0.95693021623079699,0.15479409068531047,0.86038295489776528
0.019049999999999997,0.14887500000000001,0.15347198948203478,0.96461889316900029,0.14346640759529183,0.87077383810119824
0.019049999999999997,0.14974999999999999,0.13865990334337069,0.97214873038069749,0.13186240918716086,0.88105415908326457
0.019049999999999997,0.15062500000000001,0.12362899307751218,0.9795253079653492,0.12000526974980097,0.89122506553514258
0.019049999999999997,0.15150000000000002,0.1084085026679879,0.98675392588500421,0.10791931111169817,0.90128729612149661
0.019049999999999997,0.15237500000000001,0.09302864207806788,0.9938395791874407,0.095630029119674387,0.91124113941223539
0.019049999999999997,0.15325,0.077520605763692907,1,0.08316411961914516,0.92108639515417945
0.019049999999999997,0.15412500000000001,0.061916589627342644,1,0.070549502995153501,0.93082233816323712
0.019049999999999997,0.15500000000000003,0.046249805354009188,1,0.057815346195401685,0.94044768517352528
0.019049999999999997,0.15587500000000001,0.030554490942671542,1,0.044992081001689388,0.94996056504294457
0.019049999999999997,0.15675,0.014865916104836452,1,0.032111417144498555,0.95935849278518281
0.019049999999999997,0.15762500000000002,0,1,0.019206348667185402,0.9686383479756131
0.019049999999999997,0.15850000000000003,0,1,0.0063111517430359809,0.97779635816223776
0.019049999999999997,0.15937500000000002,0,1,0,0.98682808800157606
0.019049999999999997,0.16025,0,1,0,0.99572843493037322
0.019049999999999997,0.16112500000000002,0,1,0,1
0.019049999999999997,0.16200000000000003,0,1,0,1
0.019049999999999997,0.16287500000000002,0,1,0,1
0.019049999999999997,0.16375000000000001,0,1,0,1
0.019049999999999997,0.16462500000000002,0,1,0,1
0.019049999999999997,0.16550000000000004,0,1,0,1
0.019049999999999997,0.16637500000000002,0,1,0,1
0.019049999999999997,0.16725000000000001,0,1,0,1
0.019049999999999997,0.16812500000000002,0,1,0,1
0.019049999999999997,0.16900000000000004,0,1,0,1
0.019049999999999997,0.16987500000000003,0,1,0,1
0.019049999999999997,0.17075000000000001,0,1,0,1
0.019049999999999997,0.171625,0,1,0,1
0.019049999999999997,0.17249999999999999,0,1,0,1
0.019049999999999997,0.173375,0,1,0,1
0.019049999999999997,0.17425000000000002,0,1,0,1
0.019049999999999997,0.17512500000000003,0,1,0,1
0.019049999999999997,0.17599999999999999,0,1,0,1
0.019049999999999997,0.176875,0,1,0,1
0.019049999999999997,0.17775000000000002,0,1,0,1
0.019049999999999997,0.17862500000000003,0,1,0,1
0.019049999999999997,0.17949999999999999,0,1,0,1
0.019049999999999997,0.18037500000000001,0,1,0,1
0.019049999999999997,0.18125000000000002,0,1,0,1
0.019049999999999997,0.18212500000000004,0,1,0,1
0.019049999999999997,0.183,0,1,0,1
0.019049999999999997,0.18387500000000001,0,1,0,1
0.019049999999999997,0.18475000000000003,0,1,0,1
0.019049999999999997,0.18562500000000004,0,1,0,1
0.019049999999999997,0.1865,0,1,0,1
0.019049999999999997,0.18737500000000001,0,1,0,1
0.019049999999999997,0.18825000000000003,0,1,0,1
0.019049999999999997,0.18912500000000004,0,1,0,1
0.019049999999999997,0.19,0,1,0,1
0.019049999999999997,0.19087500000000002,0,1,0,1
0.019049999999999997,0.19175000000000003,0,1,0,1
0.019049999999999997,0.19262499999999999,0,1,0,1
0.019049999999999997,0.19350000000000001,0,1,0,1
0.019049999999999997,0.19437500000000002,0,1,0,1
0.019049999999999997,0.19525000000000003,0,1,0,1
0.019049999999999997,0.19612499999999999,0,1,0,1
0.019049999999999997,0.19700000000000001,0,1,0,1
0.019049999999999997,0.19787500000000002,0,1,0,1
0.019049999999999997,0.19875000000000004,0,1,0,1
0.019049999999999997,0.199625,0,1,0,1
0.019049999999999997,0.20050000000000001,0,1,0.0025029624798378336,1
0.019049999999999997,0.20137500000000003,0,1,0.017676344192119275,1
0.019049999999999997,0.20225000000000004,0,1,0.033195333513069913,1
0.019049999999999997,0.203125,0,1,0.049041905026265264,1
0.019049999999999997,0.20400000000000001,0.013472399562593995,1,0.065198944040659845,1
0.019049999999999997,0.20487500000000003,0.031227694139247253,1,0.081650192783281561,1
0.019049999999999997,0.20575000000000004,0.049299412839051426,1,0.098380189070805202,1
0.019049999999999997,0.206625,0.067668958067229057,1,0.11537419885864897,1
0.019049999999999997,0.20750000000000002,0.086318321167078438,1,0.13261814389656967,1
0.019049999999999997,0.20837500000000003,0.10523002393934311,1,0.15009852556633835,1
0.019049999999999997,0.20925000000000005,0.12438705708928138,1,0.16780234583922443,1
0.019049999999999997,0.21012500000000001,0.14377281635716405,1,0.18571702616879854,1
0.019049999999999997,0.21100000000000002,0.16337103699381605,1,0.20383032502622644,1
0.019049999999999997,0.21187500000000004,0.18316572716057888,1,0.22213025469047648,1
0.019049999999999997,0.21275000000000005,0.2031411007608761,1,0.24060499782299127,1
0.019049999999999997,0.21362500000000001,0.22328151014861264,1,0.25924282428510914,1
0.019049999999999997,0.21450000000000002,0.24357137910548393,1,0.27803200859564903,1
0.019049999999999997,0.21537499999999998,0.2639951364351284,1,0.29696074837539066,1
0.019049999999999997,0.21625,0.28453715048585387,1,0.31601708408398865,1
0.019049999999999997,0.21712500000000001,0.30518166488611043,1,0.33518882032354724,1
0.019049999999999997,0.21800000000000003,0.32591273575720614,1,0.35446344896121956,1
0.019049999999999997,0.21887499999999999,0.34671417065666577,1,0.37382807431156184,1
0.019049999999999997,0.21975,0.36756946950334179,1,0.3932693406182714,1
0.019049999999999997,0.22062500000000002,0.38846176774251001,1,0.41277336208539239,1
0.019049999999999997,0.22150000000000003,0.40937378202635588,1,0.43232565573079967,1
0.019049999999999997,0.22237499999999999,0.43028775871330616,1,0.45191107737111197,1
0.019049999999999997,0.22325,0.45118542552972074,1,0.47151376109839571,1
0.019049999999999997,0.22412500000000002,0.47204794679041245,1,0.49111706267658495,1
0.019049999999999997,0.22500000000000003,0.49285588264134911,1,0.51070350737067238,1
0.019049999999999997,0.22587499999999999,0.51358915286964257,1,0.53025474282595786,1
0.019049999999999997,0.22675000000000001,0.53422700592383365,1,0.54975149773930332,1
0.019049999999999997,0.22762500000000002,0.55474799390073404,1,0.56917354720927038,1
0.019049999999999997,0.22850000000000004,0.57512995438512604,1,0.58849968581840706,1
0.019049999999999997,0.229375,0.595350000172576,1,0.60770770968609422,1
0.019049999999999997,0.23025000000000001,0.61538451806206429,1,0.6267744089322338,1
0.019049999999999997,0.23112500000000002,0.6352091780685063,1,0.64567557220427974,1
0.019049999999999997,0.23200000000000004,0.65479895456874893,1,0.6643860051341266,1
0.019049999999999997,0.232875,0.6741281610463099,1,0.68287956479285372,1
0.019049999999999997,0.23375000000000001,0.69317050022465598,1,0.70112921238106685,1
0.019049999999999997,0.23462500000000003,0.71189913145464356,1,0.71910708650400257,1
0.019049999999999997,0.23550000000000004,0.73028675722027192,1,0.73678459939818264,1
0.019049999999999997,0.236375,0.74830573051463833,1,0.75413255835814741,1
0.019049999999999997,0.23725000000000002,0.76592818457331091,1,0.77112131430590858,1
0.019049999999999997,0.23812500000000003,0.78312618599229467,1,0.787720938897845,1
0.019049999999999997,0.23900000000000005,0.79987191155893156,1,0.80390143071930054,1
0.019049999999999997,0.239875,0.81613784815278345,1,0.81963294993289404,1
0.019049999999999997,0.24075000000000002,0.83189701381520376,1,0.83488607920315039,1
0.019049999999999997,0.24162500000000003,0.8471231965589846,1,0.8496321068384276,1
0.019049999999999997,0.24250000000000005,0.86179120575775647,1,0.8638433259501731,1
0.019049999999999997,0.24337500000000001,0.87587712914153681,1,0.87749334118066336,1
0.019049999999999997,0.24425000000000002,0.88935858671280721,1,0.89055737242030175,1
0.019049999999999997,0.24512500000000004,0.90221497152171715,1,0.90301254321618107,1
0.019049999999999997,0.24600000000000005,0.91442766645822249,1,0.91483814058731905,1
0.019049999999999997,0.24687500000000001,0.92598022627167675,1,0.92601583300664525,1
0.019049999999999997,0.24775000000000003,0.93685851507943818,1,0.93652983459191219,1
0.019049999999999997,0.24862500000000004,0.94705079171265427,1,0.94636700611543645,1
0.019049999999999997,0.2495,0.95654773824776829,1,0.95551688714619687,1
0.019049999999999997,0.25037500000000001,0.96534243070847736,1,0.96397165813250274,1
0.019049999999999997,0.25125000000000003,0.97343025479489687,1,0.97172603602360508,1
0.019049999999999997,0.25212500000000004,0.98080877316801074,1,0.97877711157087888,1
0.019049999999999997,0.253,0.98747755388169678,1,0.98512414024013939,1
0.019049999999999997,0.25387500000000002,0.99343797172515169,1,0.99076830134949745,1
0.019049999999999997,0.25475000000000003,0.99869299537338485,1,0.9957124414467462,1
0.019049999999999997,0.25562500000000005,1,1,0.99996081807046577,1
0.019049999999999997,0.25650000000000001,1,1,1,1
0.019049999999999997,0.25737500000000002,1,1,1,1
0.019049999999999997,0.25825000000000004,1,1,1,1
0.019049999999999997,0.25912500000000005,1,1,1,1
0.019049999999999997,0.26000000000000001,1,1,1,1
0.019049999999999997,0.26087500000000002,1,1,1,1
0.019049999999999997,0.26175000000000004,1,1,1,1
0.019049999999999997,0.26262500000000005,1,1,1,1
0.019049999999999997,0.26350000000000001,1,1,1,1
0.019049999999999997,0.26437500000000003,1,1,1,1
0.019049999999999997,0.26525000000000004,1,1,1,1
0.019049999999999997,0.26612500000000006,1,1,0.99940821671345836,1
0.019049999999999997,0.26700000000000002,1,1,0.99537737252829361,1
0.019049999999999997,0.26787500000000003,0.99793821641647873,1,0.99079649270257897,1
0.019049999999999997,0.26875000000000004,0.99307895319128381,1,0.98568326391540628,1
0.019049999999999997,0.269625,0.98770215049016663,1,0.98005650720763682,1
0.019049999999999997,0.27050000000000002,0.98182665328914731,1,0.97393605595632926,1
0.019049999999999997,0.27137500000000003,0.97547198839309723,1,0.96734259427571589,1
0.019049999999999997,0.27225000000000005,0.96865820767509692,1,0.96029746789813752,1
0.019049999999999997,0.27312500000000001,0.96140572048015804,1,0.95282248056769103,1
0.019049999999999997,0.27400000000000002,0.95373512468469457,1,0.94493968820299934,1
0.019049999999999997,0.27487500000000004,0.94566704436541604,1,0.93667120106947954,1
0.019049999999999997,0.27575000000000005,0.93722198000263535,1,0.92803900155526464,0.99477010031169866
0.019049999999999997,0.27662500000000001,0.92842017503609775,1,0.91906478240630018,0.98445751382121272
0.019049999999999997,0.27750000000000002,0.91928150069939041,0.99140939268939365,0.90976980782537631,0.9738669525999134
0.019049999999999997,0.27837500000000004,0.90982535954076682,0.98068747464375616,0.90017479788183719,0.96301410729853087
0.019049999999999997,0.27925000000000005,0.90007060693820828,0.96969838614089476,0.89029983526956902,0.95191461096160157
0.019049999999999997,0.28012500000000001,0.89003548920852626,0.95845595191411825,0.88016429255342998,0.94058390894293908
0.019049999999999997,0.28100000000000003,0.87973759652391503,0.946973875845455,0.86978677756585576,0.92903715293908351
0.019049999999999997,0.28187500000000004,0.86919382870672601,0.93526565638859493,0.85918509445244884,0.9172891160263088
0.019049999999999997,0.28275000000000006,0.85842037199712007,0.92334451801455608,0.84837621791684326,0.9053541256132509
0.019049999999999997,0.28362500000000002,0.84743268501721691,0.91122335624539486,0.83737627840011208,0.8932460114345091
0.019049999999999997,0.28450000000000003,0.83624549234041889,0.89891469408895974,0.82620055618463806,0.8809780660238582
0.019049999999999997,0.28537500000000005,0.82487278428290378,0.88643064797374094,0.81486348269366449,0.86856301545889547
0.019049999999999997,0.28625000000000006,0.81332782174249063,0.87378290157289296,0.80337864753577271,0.8560129985220486
0.019049999999999997,0.28712500000000002,0.8016231451056437,0.86098268617881235,0.79175881010184546,0.84333955275149797
0.019049999999999997,0.28800000000000003,0.78977058641840858,0.84804076653387828,0.78001591475116894,0.83055360614775875
0.019049999999999997,0.28887500000000005,0.77778128416908054,0.83496743123330819,0.76816110882006994,0.81766547355163199
0.019049999999999997,0.28975000000000006,0.7656657001590299,0.82177248699299521,0.75620476285101135,0.80468485691768799
0.019049999999999997,0.29062500000000002,0.75343363804469288,0.8084652562199246,0.74415649257452265,0.79162084887661888
0.019049999999999997,0.29149999999999998,0.74109426322094074,0.79505457743915953,0.73202518228442981,0.77848193911447705
0.019049999999999997,0.29237500000000005,0.72865612378595057,0.78154880822351369,0.71981900933192411,0.76527602320209809
0.019049999999999997,0.29325000000000001,0.71612717238330581,0.76795583034277803,0.70754546952998809,0.75201041358793663
0.019049999999999997,0.29412500000000003,0.70351478876092366,0.75428305690453112,0.695211403310382,0.73869185252855951
0.019049999999999997,0.29499999999999998,0.69082580292041906,0.74053744129914889,0.68282302251335647,0.72532652677528842
0.019049999999999997,0.29587500000000005,0.67806651875695323,0.72672548779263868,0.67038593771869515,0.71192008386825212
0.019049999999999997,0.29675000000000001,0.66524273810992218,0.71285326363344104,0.65790518604757309,0.69847764991236894
0.019049999999999997,0.29762500000000003,0.65235978516063831,0.69892641255608856,0.64538525938016766,0.68500384872644826
0.019049999999999997,0.29849999999999999,0.63942253112508407,0.68495016957708366,0.63283013294506663,0.67150282226855706
0.019049999999999997,0.29937500000000006,0.62643541919928603,0.67092937698741562,0.62024329424487745,0.65797825224927475
0.019049999999999997,0.30025000000000002,0.61340248972216527,0.65686850145359588,0.60762777228864939,0.64443338285117413
0.019049999999999997,0.30112500000000003,0.60032740552658681,0.64277165214468346,0.59498616710655672,0.63087104447796372
0.019049999999999997,0.30199999999999999,0.58721347745406371,0.62864259980773551,0.58232067952619793,0.6172936784612717
0.019049999999999997,0.30287500000000001,0.57406369001246849,0.6144847967185868,0.56963314119316344,0.6037033626573135
0.019049999999999997,0.30375000000000002,0.56088072715939674,0.6003013974386916,0.55692504482143257,0.59010183786956993
0.019049999999999997,0.30462500000000003,0.54766699819665299,0.58609528031303626,0.54419757466187346,0.57649053503798708
0.019049999999999997,0.30549999999999999,0.53442466376365982,0.57186906964755724,0.53145163717948884,0.56287060313904735
0.019049999999999997,0.30637500000000001,0.52115566191960938,0.55762515850845062,0.51868789193231168,0.54924293774540678
0.019049999999999997,0.30725000000000002,0.50786173430587311,0.54336573208913408,0.50590678264688771,0.53560821019774196
0.019049999999999997,0.30812500000000004,0.49454445238137357,0.52909279159406897,0.49310856848689288,0.52196689734540058
0.019049999999999997,0.309,0.48120524372460111,0.5148081785917259,0.48029335551284419,0.50831931181607493
0.019049999999999997,0.30987500000000001,0.46784541839627303,0.50051359979159549,0.46746112833159381,0.49466563277779207
0.019049999999999997,0.31075000000000003,0.45446619535661947,0.48621065220247645,0.45461178193459784,0.48100593715916806
0.019049999999999997,0.31162500000000004,0.44106872893062932,0.47190084863104309,0.44174515372350998,0.46734023129580371
0.019049999999999997,0.3125,0.42765413531323804,0.45758564348050057,0.42886105572028022,0.45366848297147644
0.019049999999999997,0.31337500000000001,0.41422351910442001,0.44326645880964732,0.41595930695670708,0.43999065382292168
0.019049999999999997,0.31425000000000003,0.4007779998613169,0.42894471061184686,0.40303976603501335,0.42630673207557312
0.019049999999999997,0.31512499999999999,0.38731873865061173,0.41462183527178176,0.39010236384619812,0.41261676557491833
0.019049999999999997,0.316,0.37384696457956756,0.40029931615507786,0.37714713642682002,0.39892089507387885
0.019049999999999997,0.31687500000000002,0.36036400127796786,0.38597871028166653,0.36417425792686342,0.38521938773037834
0.019049999999999997,0.31775000000000003,0.34687129329583355,0.37166167502832914,0.35118407365160831,0.37151267076121897
0.019049999999999997,0.31862499999999999,0.33337043237269348,0.35734999479837076,0.33817713312828068,0.35780136518764794
0.019049999999999997,0.31950000000000001,0.31986318352360338,0.34304560758763802,0.32515422313390052,0.34408631959512959
0.019049999999999997,0.32037500000000002,0.30635151087440593,0.32875063136476246,0.31211640060341561,0.3303686438136319
0.019049999999999997,0.32125000000000004,0.29283760316404028,0.31446739017037917,0.29906502531691964,0.31664974240562443
0.019049999999999997,0.32212499999999999,0.2793238988145228,0.30019843982421018,0.286001792240903,0.30293134782608316
0.019049999999999997,0.32300000000000001,0.26581311044952144,0.28594659311040072,0.27292876337088456,0.28921555309201552
0.019049999999999997,0.32387500000000002,0.25230824871968804,0.27171494428997511,0.25984839889078903,0.27550484376778051
0.019049999999999997,0.32475000000000004,0.23881264526733736,0.25750689276477301,0.24676358742812848,0.2618021290367693
0.019049999999999997,0.325625,0.22532997463369048,0.24332616568880067,0.23367767514232762,0.24811077158870926
0.019049999999999997,0.32650000000000001,0.21186427487931925,0.22917683929141874,0.22059449333685449,0.23443461600561255
0.019049999999999997,0.32737500000000003,0.19841996665202155,0.21506335864113252,0.20751838423346963,0.22077801527720103
0.019049999999999997,0.32825000000000004,0.18500187039608507,0.2009905555394067,0.19445422448874572,0.20714585501867788
0.019049999999999997,0.329125,0.1716152213533238,0.1869636641910758,0.18140744596966996,0.19354357490036861
0.019049999999999997,0.33000000000000002,0.15826568195909579,0.17298833425152593,0.16838405323631334,0.17997718672991392
0.019049999999999997,0.33087500000000003,0.1449593511870052,0.15907064080198885,0.15539063710676926,0.16645328855474767
0.019049999999999997,0.33175000000000004,0.1317027703446183,0.14521709075359984,0.14243438360367794,0.15297907407655181
0.019049999999999997,0.332625,0.1185029247714311,0.13143462513042498,0.12952307750531888,0.13956233659281092
0.019049999999999997,0.33350000000000002,0.10536724084106358,0.11773061663299156,0.1166650996500348,0.12621146660613863
0.019049999999999997,0.33437500000000003,0.092303577625964472,0.10411286184074708,0.10386941707547814,0.11293544217459212
0.019049999999999997,0.33524999999999999,0.079320212548022184,0.090589567377520885,0.091145565018864172,0.099743811020764461
0.019049999999999997,0.33612500000000001,0.066425820318290474,0.077169329344362603,0.078503619769064226,0.086646663382134559
0.019049999999999997,0.33700000000000002,0.053629444468990872,0.063861105324500178,0.065954161354131235,0.073654594578158317
0.019049999999999997,0.33787500000000004,0.040940460809343493,0.050674178293916405,0.053508225080337701,0.060778656302636902
0.019049999999999997,0.33875,0.028368532201723362,0.037618111836229373,0.041177241022866351,0.048030295734941109
0.019049999999999997,0.33962500000000001,0.015923554165318765,0.024702696171358618,0.028972960717342344,0.035421281714169139
0.019049999999999997,0.34050000000000002,0.0036155909812592979,0.011937884674220745,0.016907370530157617,0.022963617451215335
0.019049999999999997,0.34137500000000004,0,0,0.0049925915052717595,0.010669439576271478
0.019049999999999997,0.34225,0,0,0,0
0.019049999999999997,0.34312500000000001,0,0,0,0
0.019049999999999997,0.34400000000000003,0,0,0,0
0.019049999999999997,0.34487500000000004,0,0,0,0
0.019049999999999997,0.34575,0,0,0,0
0.019049999999999997,0.34662500000000002,0,0,0,0
0.019049999999999997,0.34750000000000003,0,0,0,0
0.019049999999999997,0.34837500000000005,0,0,0,0
0.019049999999999997,0.34925,0,0,0,0
0.019049999999999997,0.35012500000000002,0,0,0,0
0.019049999999999997,0.35100000000000003,0,0,0,0
0.019049999999999997,0.35187500000000005,0,0,0,0
0.019049999999999997,0.35275000000000001,0,0,0,0
0.019049999999999997,0.35362500000000002,0,0,0,0
0.019049999999999997,0.35450000000000004,0,0,0,0
0.019049999999999997,0.35537500000000005,0,0,0,0
0.019049999999999997,0.35625000000000001,0,0,0,0
0.019049999999999997,0.35712500000000003,0,0,0,0
0.019049999999999997,0.35800000000000004,0,0,0,0
0.019049999999999997,0.358875,0,0,0,0
