problem_id,display_name,dimension,sequential_evaluations,total_evaluations,seed_1_normalized_hv,seed_2_normalized_hv,seed_3_normalized_hv,seed_4_normalized_hv,seed_5_normalized_hv,median_normalized_hv
WELDEDBEAM,Welded beam D4,4,13,33,1.1737180782452585,1.1753332717211218,1.1759072709419256,1.1616221668564068,1.1693722409914704,1.1737180782452585
WELDEDBEAM,Welded beam D4,4,14,34,1.1737180782452585,1.1753332717211218,1.1831071767257337,1.1616221668564068,1.1693722409914704,1.1737180782452585
WELDEDBEAM,Welded beam D4,4,15,35,1.1737180782452585,1.1753332717211218,1.1898672877185914,1.1616221668564068,1.1823951477433989,1.1753332717211218
WELDEDBEAM,Welded beam D4,4,16,36,1.1737855759405968,1.1753332717211218,1.1898672877185914,1.1616221668564068,1.1823951477433989,1.1753332717211218
WELDEDBEAM,Welded beam D4,4,17,37,1.1755086553861387,1.1753332717211218,1.1898672877185914,1.1616221668564068,1.1823951477433989,1.1755086553861387
WELDEDBEAM,Welded beam D4,4,18,38,1.1813386355492748,1.1753332717211218,1.1898672877185914,1.1765001978208094,1.1823951477433989,1.1813386355492748
WELDEDBEAM,Welded beam D4,4,19,39,1.1813386355492748,1.1753332717211218,1.1898672877185914,1.1765001978208094,1.1831237767555605,1.1813386355492748
WELDEDBEAM,Welded beam D4,4,20,40,1.1813386355492748,1.1753332717211218,1.1898672877185914,1.1765001978208094,1.1835365475959303,1.1813386355492748
WELDEDBEAM,Welded beam D4,4,21,41,1.1813386355492748,1.1753332717211218,1.1901748210919911,1.188214648165375,1.1841378672577196,1.1841378672577196
WELDEDBEAM,Welded beam D4,4,22,42,1.1814901778849645,1.1753332717211218,1.1901748210919911,1.188214648165375,1.1841378672577196,1.1841378672577196
WELDEDBEAM,Welded beam D4,4,23,43,1.1814901778849645,1.1756388215643172,1.1901945611386404,1.188214648165375,1.184699420142701,1.184699420142701
WELDEDBEAM,Welded beam D4,4,24,44,1.1814901778849645,1.1757203777607363,1.1901945611386404,1.188214648165375,1.184699420142701,1.184699420142701
WELDEDBEAM,Welded beam D4,4,25,45,1.1814901778849645,1.1757203777607363,1.1901945611386404,1.188214648165375,1.184699420142701,1.184699420142701
WELDEDBEAM,Welded beam D4,4,26,46,1.1816331031915321,1.1757203777607363,1.1902906447505675,1.188214648165375,1.1849223068536434,1.1849223068536434
WELDEDBEAM,Welded beam D4,4,27,47,1.1817371263227665,1.1757203777607363,1.1902906447505675,1.1904576708918406,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,28,48,1.1817371263227665,1.1757203777607363,1.1902906447505675,1.1904576708918406,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,29,49,1.1817371263227665,1.1757203777607363,1.1902906447505675,1.1904576708918406,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,30,50,1.1817490982236105,1.1757203777607363,1.1904477165518998,1.1927950484959455,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,31,51,1.1817490982236105,1.1757203777607363,1.199736700701465,1.1927950484959455,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,32,52,1.1817490982236105,1.1757203777607363,1.199736700701465,1.1927950484959455,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,33,53,1.1817741431365412,1.1757203777607363,1.199736700701465,1.1951652365782621,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,34,54,1.1817741431365412,1.1757231848978396,1.199736700701465,1.1951652365782621,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,35,55,1.1817741431365412,1.1757231848978396,1.199736700701465,1.1951652365782621,1.18495276497674,1.18495276497674
WELDEDBEAM,Welded beam D4,4,36,56,1.1817741431365412,1.1757231848978396,1.199736700701465,1.1951652365782621,1.1934095505284941,1.1934095505284941
WELDEDBEAM,Welded beam D4,4,37,57,1.1817741431365412,1.1757231848978396,1.199736700701465,1.1951652365782621,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,38,58,1.1818126718081712,1.1757231848978396,1.2000059478326763,1.1952143337306085,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,39,59,1.1818126718081712,1.1757231848978396,1.2000059478326763,1.1952143337306085,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,40,60,1.1818126718081712,1.1758300276551952,1.2000059478326763,1.1952143337306085,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,41,61,1.1818126718081712,1.1758986114273504,1.2000059478326763,1.1957501237957746,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,42,62,1.1818126718081712,1.1758986114273504,1.2000059478326763,1.1957501237957746,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,43,63,1.1818126718081712,1.1758986114273504,1.2000059478326763,1.1957501237957746,1.1936809062837415,1.1936809062837415
WELDEDBEAM,Welded beam D4,4,44,64,1.1818169443019548,1.1759283323908842,1.2000059478326763,1.1957501237957746,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,45,65,1.1818169443019548,1.1759283323908842,1.2001263421828907,1.1957501237957746,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,46,66,1.1818169443019548,1.1759283323908842,1.2001263421828907,1.1957501237957746,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,47,67,1.1818169443019548,1.1763990598073795,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,48,68,1.1819171074527912,1.1768659520345779,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,49,69,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,50,70,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,51,71,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,52,72,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,53,73,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,54,74,1.1819171074527912,1.1769827911289128,1.2001263421828907,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,55,75,1.1819171074527912,1.1769827911289128,1.2004172629275611,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,56,76,1.1819171074527912,1.1770039000880264,1.2004172629275611,1.19575012494358,1.1938611305309288,1.1938611305309288
WELDEDBEAM,Welded beam D4,4,57,77,1.1819171074527912,1.1770039000880264,1.2016311077060826,1.1957776279850183,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,58,78,1.1820206074406654,1.1783606215965874,1.2016311077060826,1.1957776279850183,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,59,79,1.1820206074406654,1.1783606215965874,1.2016311077060826,1.1957776279850183,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,60,80,1.1820206074406654,1.1783606215965874,1.2016311077060826,1.1957829216481501,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,61,81,1.1820206074406654,1.1783606215965874,1.2016311077060826,1.1957829216481501,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,62,82,1.1820206074406654,1.1793713866810553,1.2016311077060826,1.1957829216481501,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,63,83,1.1820206074406654,1.1793733418403252,1.2016311077060826,1.1957829216481501,1.1938772908786857,1.1938772908786857
WELDEDBEAM,Welded beam D4,4,64,84,1.1820206074406654,1.1793733418403252,1.2016311077060826,1.1957829216481501,1.1947847229248538,1.1947847229248538
WELDEDBEAM,Welded beam D4,4,65,85,1.1820206074406654,1.1793733418403252,1.2016311077060826,1.1957829216481501,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,66,86,1.1820206074406654,1.1812578564902787,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,67,87,1.1820206074406654,1.1812578564902787,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,68,88,1.1820206074406654,1.1812578564902787,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,69,89,1.1820206074406654,1.1812578564902787,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,70,90,1.1820206074406654,1.1812578564902787,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,71,91,1.1820206074406654,1.1847926089964396,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,72,92,1.1820206074406654,1.1847926089964396,1.2016311077060826,1.1981468896715275,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,73,93,1.1821394014861537,1.1848165660870953,1.2016311077060826,1.1981934179844607,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,74,94,1.1821394014861537,1.1848165660870953,1.2016311077060826,1.1981934179844607,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,75,95,1.1821394014861537,1.1848165660870953,1.2018803261702109,1.1981934179844607,1.1948891249322375,1.1948891249322375
WELDEDBEAM,Welded beam D4,4,76,96,1.1821394014861537,1.1848165660870953,1.2018803261702109,1.1981934179844607,1.1949133031216832,1.1949133031216832
WELDEDBEAM,Welded beam D4,4,77,97,1.1821394014861537,1.1850280679152241,1.2018803261702109,1.1981934179844607,1.1949133031216832,1.1949133031216832
WELDEDBEAM,Welded beam D4,4,78,98,1.1821394014861537,1.1850280679152241,1.2018803261702109,1.1981934179844607,1.1949133031216832,1.1949133031216832
WELDEDBEAM,Welded beam D4,4,79,99,1.1821394014861537,1.1850280679152241,1.2018803261702109,1.1981934179844607,1.1949133031216832,1.1949133031216832
WELDEDBEAM,Welded beam D4,4,80,100,1.1821820077575247,1.1850280679152241,1.2018803261702109,1.1981934179844607,1.195599377927073,1.195599377927073
WELDEDBEAM,Welded beam D4,4,81,101,1.1821820077575247,1.185208642294119,1.2018803261702109,1.1981934179844607,1.195599377927073,1.195599377927073
WELDEDBEAM,Welded beam D4,4,82,102,1.1821820077575247,1.185208642294119,1.2018803261702109,1.1981934179844607,1.195599377927073,1.195599377927073
WELDEDBEAM,Welded beam D4,4,83,103,1.1821820077575247,1.2002352379386196,1.2018803261702109,1.1981934179844607,1.195599377927073,1.1981934179844607
WELDEDBEAM,Welded beam D4,4,84,104,1.1821820077575247,1.2002657395792087,1.2018803261702109,1.1981934179844607,1.195599377927073,1.1981934179844607
WELDEDBEAM,Welded beam D4,4,85,105,1.1821820077575247,1.2002942304040536,1.2018803261702109,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,86,106,1.1821820077575247,1.2003562440292459,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,87,107,1.1821820077575247,1.2003562440292459,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,88,108,1.1821820077575247,1.2003562440292459,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,89,109,1.1821820077575247,1.2003562440292459,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,90,110,1.1821820077575247,1.2003562440292459,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,91,111,1.1821820077575247,1.200632048898826,1.2019964160700003,1.1982135420828222,1.195599377927073,1.1982135420828222
WELDEDBEAM,Welded beam D4,4,92,112,1.1821820077575247,1.200632048898826,1.2020004923184791,1.2018474004516335,1.195599377927073,1.200632048898826
WELDEDBEAM,Welded beam D4,4,93,113,1.1821861013536425,1.200632048898826,1.2020004923184791,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,94,114,1.1821861013536425,1.200632048898826,1.2020004923184791,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,95,115,1.1821861013536425,1.200632048898826,1.2020045465472424,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,96,116,1.1821861013536425,1.200632048898826,1.2028495423377608,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,97,117,1.1821861013536425,1.200632048898826,1.2028495423377608,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,98,118,1.1821861013536425,1.200632048898826,1.2028495423377608,1.2018474004516335,1.1955998200204536,1.200632048898826
WELDEDBEAM,Welded beam D4,4,99,119,1.1821861013536425,1.200700109730501,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.200700109730501
WELDEDBEAM,Welded beam D4,4,100,120,1.1821861013536425,1.200700109730501,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.200700109730501
WELDEDBEAM,Welded beam D4,4,101,121,1.1821861013536425,1.200700109730501,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.200700109730501
WELDEDBEAM,Welded beam D4,4,102,122,1.1821861013536425,1.2013306228248917,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,103,123,1.1821861013536425,1.2013306228248917,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,104,124,1.1821861013536425,1.2013306228248917,1.2028495423377608,1.2018474004516335,1.1959579274787495,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,105,125,1.1821861013536425,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959579274787495,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,106,126,1.1821861013536425,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959579274787495,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,107,127,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,108,128,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,109,129,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,110,130,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,111,131,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,112,132,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,113,133,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,114,134,1.1836959507299414,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,115,135,1.1836984335345824,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,116,136,1.1836984335345824,1.2013306228248917,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2013306228248917
WELDEDBEAM,Welded beam D4,4,117,137,1.1836984335345824,1.2018381126249751,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2018381126249751
WELDEDBEAM,Welded beam D4,4,118,138,1.1836984335345824,1.2018381126249751,1.2028555911852679,1.2018474004516335,1.1959601792636023,1.2018381126249751
WELDEDBEAM,Welded beam D4,4,119,139,1.1837101881716567,1.2018381126249751,1.2028555911852679,1.2018474004516335,1.1959667227859616,1.2018381126249751
WELDEDBEAM,Welded beam D4,4,120,140,1.1837101881716567,1.2018381126249751,1.2028555911852679,1.2018474004516335,1.1959667227859616,1.2018381126249751
WELDEDBEAM,Welded beam D4,4,121,141,1.1837101881716567,1.2018381126249751,1.2028555911852679,1.2018474004516335,1.1959667227859616,1.2018381126249751
WELDEDBEAM,Welded beam D4,4,122,142,1.1837101881716567,1.2018542588623293,1.2028555911852679,1.2018474004516335,1.1959667227859616,1.2018474004516335
WELDEDBEAM,Welded beam D4,4,123,143,1.1837101881716567,1.2018542588623293,1.2028555911852679,1.2018474004516335,1.1959667227859616,1.2018474004516335
WELDEDBEAM,Welded beam D4,4,124,144,1.1837101881716567,1.2018542588623293,1.2029094125578124,1.2018474004516335,1.1959667227859616,1.2018474004516335
WELDEDBEAM,Welded beam D4,4,125,145,1.1837101881716567,1.2018542588623293,1.2029094125578124,1.2018474004516335,1.1959667227859616,1.2018474004516335
WELDEDBEAM,Welded beam D4,4,126,146,1.1837101881716567,1.2018542588623293,1.2029094125578124,1.2018474004516335,1.1959667227859616,1.2018474004516335
WELDEDBEAM,Welded beam D4,4,127,147,1.1837101881716567,1.2018542588623293,1.2029094125578124,1.2018481843290096,1.1959667227859616,1.2018481843290096
WELDEDBEAM,Welded beam D4,4,128,148,1.1837101881716567,1.2018542588623293,1.2029094125578124,1.2018481843290096,1.1959667227859616,1.2018481843290096
WELDEDBEAM,Welded beam D4,4,129,149,1.1860712498579684,1.2018542588623293,1.2029478467014054,1.2018483629275294,1.1959667227859616,1.2018483629275294
WELDEDBEAM,Welded beam D4,4,130,150,1.1860712498579684,1.2018542588623293,1.2029478467014054,1.2022106768457321,1.1959667227859616,1.2018542588623293
CF1_D4,CF1 D4,4,0,20,0.86527546733488259,0.83247755384819189,0.83968265797398622,0.90827255080840963,0.75398573398676372,0.83968265797398622
CF1_D4,CF1 D4,4,1,21,0.86527546733488259,0.83247755384819189,0.83968265797398622,0.90827255080840963,0.75398573398676372,0.83968265797398622
CF1_D4,CF1 D4,4,2,22,0.87496711934180582,0.83247755384819189,0.83968265797398622,0.90827255080840963,0.75398573398676372,0.83968265797398622
CF1_D4,CF1 D4,4,3,23,0.87496711934180582,0.86193801442298035,0.83968265797398622,0.90827255080840963,0.75398573398676372,0.86193801442298035
CF1_D4,CF1 D4,4,4,24,0.87496711934180582,0.86193801442298035,0.83968265797398622,0.90827255080840963,0.75398573398676372,0.86193801442298035
CF1_D4,CF1 D4,4,5,25,0.87496711934180582,0.86193801442298035,0.83968265797398622,0.90827255080840963,0.79183120197218515,0.86193801442298035
CF1_D4,CF1 D4,4,6,26,0.87496711934180582,0.86193801442298035,0.83968265797398622,0.90827255080840963,0.82840717357996052,0.86193801442298035
CF1_D4,CF1 D4,4,7,27,0.87496711934180582,0.86193801442298035,0.85168985401000019,0.90827255080840963,0.84733144551452733,0.86193801442298035
CF1_D4,CF1 D4,4,8,28,0.88226364997403328,0.87825379546182347,0.89911284228550958,0.91608161925109122,0.84733144551452733,0.88226364997403328
CF1_D4,CF1 D4,4,9,29,0.88226364997403328,0.87825379546182347,0.89911284228550958,0.91608161925109122,0.84733144551452733,0.88226364997403328
CF1_D4,CF1 D4,4,10,30,0.89274725834437829,0.87825379546182347,0.89911284228550958,0.91608161925109122,0.84733144551452733,0.89274725834437829
CF1_D4,CF1 D4,4,11,31,0.89274725834437829,0.87825379546182347,0.92612856841108482,0.91608161925109122,0.84733144551452733,0.89274725834437829
CF1_D4,CF1 D4,4,12,32,0.89274725834437829,0.87825379546182347,0.92612856841108482,0.91608161925109122,0.84733144551452733,0.89274725834437829
CF1_D4,CF1 D4,4,13,33,0.89274725834437829,0.87825379546182347,0.9411701718430866,0.91715550706258619,0.87064924298458035,0.89274725834437829
CF1_D4,CF1 D4,4,14,34,0.91899896591196695,0.87825379546182347,0.9411701718430866,0.92769331028579838,0.87064924298458035,0.91899896591196695
CF1_D4,CF1 D4,4,15,35,0.91899896591196695,0.929816188818261,0.9411701718430866,0.92769331028579838,0.87064924298458035,0.92769331028579838
CF1_D4,CF1 D4,4,16,36,0.91899896591196695,0.929816188818261,0.9411701718430866,0.94423374849017327,0.87064924298458035,0.929816188818261
CF1_D4,CF1 D4,4,17,37,0.91899896591196695,0.95636092709441156,0.9411701718430866,0.95272076098518477,0.87064924298458035,0.9411701718430866
CF1_D4,CF1 D4,4,18,38,0.91899896591196695,0.95636092709441156,0.95173822362454175,0.95272076098518477,0.87064924298458035,0.95173822362454175
CF1_D4,CF1 D4,4,19,39,0.91899896591196695,0.95636092709441156,0.95173822362454175,0.95272076098518477,0.87064924298458035,0.95173822362454175
CF1_D4,CF1 D4,4,20,40,0.94893600870657258,0.95992874764848812,0.95173822362454175,0.95272076098518477,0.87064924298458035,0.95173822362454175
CF1_D4,CF1 D4,4,21,41,0.94893600870657258,0.96743929062872092,0.95173822362454175,0.95272076098518477,0.87064924298458035,0.95173822362454175
CF1_D4,CF1 D4,4,22,42,0.94893600870657258,0.97425833667138917,0.95173822362454175,0.95272076098518477,0.87064924298458035,0.95173822362454175
CF1_D4,CF1 D4,4,23,43,0.99046303531507407,0.97425833667138917,0.95173822362454175,0.95272076098518477,0.89105593811846306,0.95272076098518477
CF1_D4,CF1 D4,4,24,44,0.99046303531507407,0.97425833667138917,0.95173822362454175,0.96149742888118839,0.94730584148767183,0.96149742888118839
CF1_D4,CF1 D4,4,25,45,0.99046303531507407,0.97425833667138917,0.95173822362454175,0.96178041938340553,0.9504974363581149,0.96178041938340553
CF1_D4,CF1 D4,4,26,46,0.99046303531507407,0.97425833667138917,0.95173822362454175,0.96178041938340553,0.9504974363581149,0.96178041938340553
CF1_D4,CF1 D4,4,27,47,0.99046303531507407,0.97425833667138917,0.96035715554661005,0.96178041938340553,0.9504974363581149,0.96178041938340553
CF1_D4,CF1 D4,4,28,48,0.99046303531507407,0.97425833667138917,0.96035715554661005,0.96178041938340553,0.9504974363581149,0.96178041938340553
CF1_D4,CF1 D4,4,29,49,0.99046303531507407,0.97425833667138917,0.98169921682297323,0.96178041938340553,0.9504974363581149,0.97425833667138917
CF1_D4,CF1 D4,4,30,50,0.99046303531507407,0.97425833667138917,0.98169921682297323,0.96885706456972587,0.9504974363581149,0.97425833667138917
CF1_D4,CF1 D4,4,31,51,0.99046303531507407,0.97425833667138917,0.98169921682297323,0.96885706456972587,0.9504974363581149,0.97425833667138917
CF1_D4,CF1 D4,4,32,52,0.99046303531507407,0.97425833667138917,0.99251355535635322,0.96885706456972587,0.97554612192871615,0.97554612192871615
CF1_D4,CF1 D4,4,33,53,0.99046303531507407,0.97425833667138917,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99046303531507407
CF1_D4,CF1 D4,4,34,54,0.99046303531507407,0.97425833667138917,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99046303531507407
CF1_D4,CF1 D4,4,35,55,0.99046303531507407,1.0257635741389901,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,36,56,0.99046303531507407,1.0257635741389901,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,37,57,0.99046303531507407,1.0393640050609374,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,38,58,0.99046303531507407,1.0393640050609374,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,39,59,0.99046303531507407,1.0393640050609374,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,40,60,0.99251391712447734,1.0474195842597069,0.99899804464149955,0.96885706456972587,1.0090495190087685,0.99899804464149955
CF1_D4,CF1 D4,4,41,61,0.99251391712447734,1.0474195842597069,0.99899804464149955,0.96885706456972587,1.0139435433337392,0.99899804464149955
CF1_D4,CF1 D4,4,42,62,0.99293115594622328,1.0518483027226266,0.99899804464149955,0.96885706456972587,1.0139435433337392,0.99899804464149955
CF1_D4,CF1 D4,4,43,63,0.99293115594622328,1.0518483027226266,0.99899804464149955,0.96885706456972587,1.0139435433337392,0.99899804464149955
CF1_D4,CF1 D4,4,44,64,0.99293115594622328,1.0518483027226266,1.0017309238794549,0.97527079795586014,1.0144003102672832,1.0017309238794549
CF1_D4,CF1 D4,4,45,65,0.99293115594622328,1.0712843095170703,1.0055124068480412,0.97527079795586014,1.0144003102672832,1.0055124068480412
CF1_D4,CF1 D4,4,46,66,0.99293115594622328,1.0712843095170703,1.0055124068480412,0.97527079795586014,1.0144003102672832,1.0055124068480412
CF1_D4,CF1 D4,4,47,67,0.99293115594622328,1.0763107243767454,1.0055124068480412,0.97527079795586014,1.0144003102672832,1.0055124068480412
CF1_D4,CF1 D4,4,48,68,0.99293115594622328,1.0763107243767454,1.0055124068480412,0.97527079795586014,1.0144003102672832,1.0055124068480412
CF1_D4,CF1 D4,4,49,69,0.99293115594622328,1.0763107243767454,1.0079417291364567,0.9875355156233685,1.0239696317924307,1.0079417291364567
CF1_D4,CF1 D4,4,50,70,0.99293115594622328,1.0787699494731326,1.0079417291364567,0.9875355156233685,1.0239696317924307,1.0079417291364567
CF1_D4,CF1 D4,4,51,71,0.99293115594622328,1.0805763702412798,1.0079417291364567,0.9875355156233685,1.0239696317924307,1.0079417291364567
CF1_D4,CF1 D4,4,52,72,0.99293115594622328,1.0805763702412798,1.0190263251469778,0.99419025580093356,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,53,73,0.99293115594622328,1.0805763702412798,1.0190263251469778,0.99583985454014801,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,54,74,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99583985454014801,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,55,75,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,56,76,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,57,77,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,58,78,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,59,79,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,60,80,1.0087252140158338,1.0805763702412798,1.0190263251469778,0.99767723452266288,1.0239696317924307,1.0190263251469778
CF1_D4,CF1 D4,4,61,81,1.0087252140158338,1.103262332352906,1.0219337529224481,0.99767723452266288,1.0239696317924307,1.0219337529224481
CF1_D4,CF1 D4,4,62,82,1.0087252140158338,1.103262332352906,1.0264999882214303,0.99767723452266288,1.0265204235272256,1.0264999882214303
CF1_D4,CF1 D4,4,63,83,1.0087252140158338,1.103262332352906,1.0317862686240278,0.99767723452266288,1.0265204235272256,1.0265204235272256
