problem_id,total_evaluations,is_final,record_type,normalized_x1,normalized_x2,pof_score,exact_feasible,predicted_feasible_at_half,error_class,observed_feasible,objective_y1,objective_y2
COSSIN2,80,1,grid,0.86318407960199,0.13681592039801,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.141791044776119,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.146766169154229,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.151741293532338,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.156716417910448,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.161691542288557,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.166666666666667,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.171641791044776,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.176616915422886,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.181592039800995,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.186567164179104,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.191542288557214,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.196517412935323,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.201492537313433,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.206467661691542,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.211442786069652,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.216417910447761,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.221393034825871,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.22636815920398,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.23134328358209,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.236318407960199,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.241293532338308,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.246268656716418,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.251243781094527,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.256218905472637,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.261194029850746,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.266169154228856,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.271144278606965,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.276119402985075,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.281094527363184,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.286069651741294,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.291044776119403,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.296019900497512,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.300995024875622,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.305970149253731,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.310945273631841,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.31592039800995,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.32089552238806,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.325870646766169,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.330845771144279,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.335820895522388,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.340796019900498,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.345771144278607,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.350746268656716,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.355721393034826,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.360696517412935,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.365671641791045,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.370646766169154,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.375621890547264,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.380597014925373,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.385572139303483,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.390547263681592,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.395522388059701,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.400497512437811,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.40547263681592,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.41044776119403,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.415422885572139,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.420398009950249,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.425373134328358,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.430348258706468,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.435323383084577,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.440298507462687,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.445273631840796,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.450248756218905,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.455223880597015,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.460199004975124,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.465174129353234,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.470149253731343,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.475124378109453,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.480099502487562,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.485074626865672,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.490049751243781,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.495024875621891,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.5,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.504975124378109,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.509950248756219,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.514925373134328,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.519900497512438,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.524875621890547,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.529850746268657,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.534825870646766,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.539800995024876,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.544776119402985,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.549751243781095,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.554726368159204,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.559701492537313,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.564676616915423,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.569651741293532,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.574626865671642,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.579601990049751,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.584577114427861,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.58955223880597,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.59452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.599502487562189,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.604477611940298,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.609452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.614427860696517,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.619402985074627,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.624378109452736,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.629353233830846,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.634328358208955,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.639303482587065,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.644278606965174,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.649253731343284,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.654228855721393,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.659203980099503,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.664179104477612,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.669154228855721,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.674129353233831,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.67910447761194,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.68407960199005,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.689054726368159,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.694029850746269,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.699004975124378,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.703980099502488,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.708955223880597,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.713930348258706,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.718905472636816,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.723880597014925,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.728855721393035,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.733830845771144,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.738805970149254,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.743781094527363,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.748756218905473,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.753731343283582,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.758706467661692,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.763681592039801,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.76865671641791,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.77363184079602,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.778606965174129,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.783582089552239,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.788557213930348,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.793532338308458,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.798507462686567,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.803482587064677,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.808457711442786,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.813432835820896,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.818407960199005,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.823383084577114,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.828358208955224,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.833333333333333,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.838308457711443,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.843283582089552,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.848258706467662,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.853233830845771,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.858208955223881,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.86318407960199,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.868159203980099,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.873134328358209,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.878109452736318,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.883084577114428,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.888059701492537,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.893034825870647,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.898009950248756,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.902985074626866,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.907960199004975,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.912935323383085,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.917910447761194,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.922885572139303,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.927860696517413,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.932835820895522,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.937810945273632,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.942786069651741,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.947761194029851,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.95273631840796,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.95771144278607,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.962686567164179,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.967661691542289,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.972636815920398,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.977611940298508,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.982587064676617,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.987562189054726,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.992537313432836,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.86318407960199,0.997512437810945,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.00248756218905473,0.132726916286218,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.00746268656716418,0.0954602617342373,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0124378109452736,0.0590383055411327,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0174129353233831,0.0237487481458256,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0223880597014925,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.027363184079602,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0323383084577114,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0373134328358209,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0422885572139304,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0472636815920398,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0522388059701493,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0572139303482587,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0621890547263682,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0671641791044776,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0721393034825871,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0771144278606965,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.082089552238806,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0870646766169154,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0920398009950249,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.0970149253731343,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.101990049751244,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.106965174129353,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.111940298507463,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.116915422885572,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.121890547263682,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.126865671641791,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.131840796019901,0,1,0,2,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.13681592039801,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.141791044776119,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.146766169154229,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.151741293532338,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.156716417910448,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.161691542288557,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.166666666666667,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.171641791044776,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.176616915422886,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.181592039800995,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.186567164179104,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.191542288557214,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.196517412935323,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.201492537313433,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.206467661691542,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.211442786069652,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.216417910447761,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.221393034825871,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.22636815920398,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.23134328358209,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.236318407960199,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.241293532338308,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.246268656716418,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.251243781094527,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.256218905472637,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.261194029850746,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.266169154228856,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.271144278606965,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.276119402985075,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.281094527363184,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.286069651741294,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.291044776119403,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.296019900497512,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.300995024875622,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.305970149253731,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.310945273631841,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.31592039800995,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.32089552238806,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.325870646766169,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.330845771144279,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.335820895522388,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.340796019900498,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.345771144278607,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.350746268656716,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.355721393034826,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.360696517412935,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.365671641791045,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.370646766169154,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.375621890547264,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.380597014925373,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.385572139303483,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.390547263681592,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.395522388059701,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.400497512437811,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.40547263681592,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.41044776119403,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.415422885572139,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.420398009950249,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.425373134328358,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.430348258706468,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.435323383084577,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.440298507462687,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.445273631840796,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.450248756218905,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.455223880597015,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.460199004975124,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.465174129353234,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.470149253731343,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.475124378109453,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.480099502487562,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.485074626865672,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.490049751243781,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.495024875621891,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.5,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.504975124378109,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.509950248756219,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.514925373134328,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.519900497512438,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.524875621890547,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.529850746268657,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.534825870646766,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.539800995024876,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.544776119402985,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.549751243781095,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.554726368159204,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.559701492537313,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.564676616915423,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.569651741293532,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.574626865671642,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.579601990049751,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.584577114427861,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.58955223880597,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.59452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.599502487562189,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.604477611940298,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.609452736318408,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.614427860696517,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.619402985074627,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.624378109452736,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.629353233830846,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.634328358208955,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.639303482587065,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.644278606965174,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.649253731343284,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.654228855721393,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.659203980099503,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.664179104477612,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.669154228855721,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.674129353233831,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.67910447761194,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.68407960199005,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.689054726368159,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.694029850746269,0,0,0,0,NaN,,
COSSIN2,80,1,grid,0.868159203980099,0.699004975124378,0,0,0,0,NaN,,
