x_over_c,z_upper_over_c,z_lower_over_c,z_camber_over_c,dzc_dx_fine,box_j_zero_based,control_x_over_c,control_z_camber_over_c,control_dzc_dx,control_W2GJ
0.0087500000000000008,0.010939075270529685,-0.0086336934679056062,0.0011526909013120394,0.055048860093493079,-1,nan,nan,nan,nan
0.0090000000000000011,0.011077027342464527,-0.0087439371941484788,0.0011665450741580241,0.055517286856275216,-1,nan,nan,nan,nan
0.0092499999999999995,0.011212863285700737,-0.0088519641962203841,0.0011804495447401767,0.055545677158194362,-1,nan,nan,nan,nan
0.0094999999999999998,0.011346683172481428,-0.0089580473470071854,0.0011943179127371214,0.055527318293229655,-1,nan,nan,nan,nan
0.00975,0.011478513431688708,-0.009062087023915125,0.0012082132038867916,0.055644131977670597,-1,nan,nan,nan,nan
0.01,0.011608450602359521,-0.0091641706449076075,0.0012221399787259567,0.055767137900387453,-1,nan,nan,nan,nan
0.01025,0.011736596209816192,-0.0092644026641422218,0.0012360967728369853,0.055879076248738002,-1,nan,nan,nan,nan
0.010500000000000001,0.0118630415466334,-0.0093628825129327478,0.0012500795168503259,0.055949497926151004,-1,nan,nan,nan,nan
0.010750000000000001,0.011987806124629245,-0.0094596630810291227,0.0012640715218000609,0.055991485111063,-1,nan,nan,nan,nan
0.010999999999999999,0.012110947850277214,-0.0095547973314654994,0.0012780752594058571,0.056050957087969699,-1,nan,nan,nan,nan
0.01125,0.012232536600817807,-0.0096483426001297157,0.0012920970003440458,0.056135511770208257,-1,nan,nan,nan,nan
0.0115,0.01235264225349153,-0.0097403562229096078,0.0013061430152909613,0.056270858426378911,-1,nan,nan,nan,nan
0.01175,0.012471360040320421,-0.0098308951812059505,0.0013202324295572354,0.056418700233538566,-1,nan,nan,nan,nan
0.012,0.012588712494451934,-0.0099200077636364733,0.0013343523654077306,0.056456044987919451,-1,nan,nan,nan,nan
0.01225,0.012704659115817514,-0.010007738211715123,0.0013484604520511952,0.056323905501025173,-1,nan,nan,nan,nan
0.012500000000000001,0.012819159403225781,-0.010094130766909295,0.0013625143181582432,0.056025136629028527,-1,nan,nan,nan,nan
0.012750000000000001,0.012932177635253065,-0.010179231594521646,0.0013764730203657096,0.055642212272007274,-1,nan,nan,nan,nan
0.013000000000000001,0.013043776439278659,-0.010263105590690165,0.0013903354242942468,0.055308877049173866,-1,nan,nan,nan,nan
0.01325,0.013154029912131689,-0.010345774994351097,0.0014041274588902962,0.055074272888864684,-1,nan,nan,nan,nan
0.0135,0.013262993619228787,-0.010427248497751429,0.0014178725607386792,0.054933415067832669,-1,nan,nan,nan,nan
0.01375,0.013370723125986585,-0.01050753479313816,0.0014315941664242125,0.054873301359420257,-1,nan,nan,nan,nan
0.014,0.01347726545526731,-0.010586647032430532,0.0014453092114183894,0.054761754694102383,-1,nan,nan,nan,nan
