record_type,aspect_ratio_index,taper_ratio_index,aspect_ratio,taper_ratio,binary_feasibility_score,raw_score,case,period,AR,CDitrim,Ctrim_Nm,constraint,feasible,final_pareto,selection_source,modeled_half_wing_mass_kg,max_screening_stress_mpa,max_shell_vm_mpa,max_cbeam_normal_stress_mpa
grid,66,46,7.625,0.3125,1,1.2131647304942432,,,,,,,,,,,,,
grid,67,46,7.6500000000000004,0.3125,1,1.173797382227765,,,,,,,,,,,,,
grid,68,46,7.6749999999999998,0.3125,1,1.1303120074332735,,,,,,,,,,,,,
grid,69,46,7.7000000000000002,0.3125,1,1.0834778490382413,,,,,,,,,,,,,
grid,70,46,7.7249999999999996,0.3125,1,1.0340273909369881,,,,,,,,,,,,,
grid,71,46,7.75,0.3125,0.98265658709606218,0.98265658709606218,,,,,,,,,,,,,
grid,72,46,7.7750000000000004,0.3125,0.93003046517050225,0.93003046517050225,,,,,,,,,,,,,
grid,73,46,7.7999999999999998,0.3125,0.87678941244630859,0.87678941244630859,,,,,,,,,,,,,
grid,74,46,7.8250000000000002,0.3125,0.82355513661261925,0.82355513661261925,,,,,,,,,,,,,
grid,75,46,7.8499999999999996,0.3125,0.77093599415317848,0.77093599415317848,,,,,,,,,,,,,
grid,76,46,7.875,0.3125,0.71953153417519977,0.71953153417519977,,,,,,,,,,,,,
grid,77,46,7.9000000000000004,0.3125,0.66993613245990413,0.66993613245990413,,,,,,,,,,,,,
grid,78,46,7.9249999999999998,0.3125,0.62274157949203635,0.62274157949203635,,,,,,,,,,,,,
grid,79,46,7.9500000000000002,0.3125,0.57853846107935913,0.57853846107935913,,,,,,,,,,,,,
grid,80,46,7.9749999999999996,0.3125,0.53791613897598034,0.53791613897598034,,,,,,,,,,,,,
grid,81,46,8,0.3125,0.50146110595091609,0.50146110595091609,,,,,,,,,,,,,
grid,82,46,8.0250000000000004,0.3125,0.46975345904597732,0.46975345904597732,,,,,,,,,,,,,
grid,83,46,8.0500000000000007,0.3125,0.44336121161373332,0.44336121161373332,,,,,,,,,,,,,
grid,84,46,8.0749999999999993,0.3125,0.42283215641354516,0.42283215641354516,,,,,,,,,,,,,
grid,85,46,8.0999999999999996,0.3125,0.40868300837040034,0.40868300837040034,,,,,,,,,,,,,
grid,86,46,8.125,0.3125,0.40138560897702774,0.40138560897702774,,,,,,,,,,,,,
grid,87,46,8.1500000000000004,0.3125,0.4013500791891515,0.4013500791891515,,,,,,,,,,,,,
grid,88,46,8.1750000000000007,0.3125,0.40890497898577721,0.40890497898577721,,,,,,,,,,,,,
grid,89,46,8.1999999999999993,0.3125,0.42427478225837645,0.42427478225837645,,,,,,,,,,,,,
grid,90,46,8.2249999999999996,0.3125,0.44755531196890258,0.44755531196890258,,,,,,,,,,,,,
grid,91,46,8.25,0.3125,0.47868819887690039,0.47868819887690039,,,,,,,,,,,,,
grid,92,46,8.2750000000000004,0.3125,0.51743591061570027,0.51743591061570027,,,,,,,,,,,,,
grid,93,46,8.3000000000000007,0.3125,0.56335941649638976,0.56335941649638976,,,,,,,,,,,,,
grid,94,46,8.3249999999999993,0.3125,0.61580106839421478,0.61580106839421478,,,,,,,,,,,,,
grid,95,46,8.3499999999999996,0.3125,0.67387574721050469,0.67387574721050469,,,,,,,,,,,,,
grid,96,46,8.375,0.3125,0.73647369816549624,0.73647369816549624,,,,,,,,,,,,,
grid,97,46,8.4000000000000004,0.3125,0.80227866938756776,0.80227866938756776,,,,,,,,,,,,,
grid,98,46,8.4250000000000007,0.3125,0.86980477896699582,0.86980477896699582,,,,,,,,,,,,,
grid,99,46,8.4499999999999993,0.3125,0.93745455494949959,0.93745455494949959,,,,,,,,,,,,,
grid,100,46,8.4749999999999996,0.3125,1,1.0035981659322539,,,,,,,,,,,,,
grid,101,46,8.5,0.3125,1,1.0666693648708347,,,,,,,,,,,,,
grid,102,46,8.5250000000000004,0.3125,1,1.1252673434503122,,,,,,,,,,,,,
grid,103,46,8.5500000000000007,0.3125,1,1.1782477250056995,,,,,,,,,,,,,
grid,104,46,8.5749999999999993,0.3125,1,1.2247843767272992,,,,,,,,,,,,,
grid,105,46,8.5999999999999996,0.3125,1,1.2643898059539846,,,,,,,,,,,,,
grid,106,46,8.625,0.3125,1,1.2968941110565835,,,,,,,,,,,,,
grid,107,46,8.6500000000000004,0.3125,1,1.3223944497598179,,,,,,,,,,,,,
grid,108,46,8.6750000000000007,0.3125,1,1.3411928928819306,,,,,,,,,,,,,
