shell_element_id,local_vertex,grid_id,x_m,y_m,z_m,receiving_for_visible_node,projection_for_rejected_visible_node
449912,3,225204,0.26074135303,0.97400027513,0.032602585852,0,0
449913,1,225435,0.2608513236,0.98161405324,0.032522447407,0,0
449913,2,225205,0.26045978069,0.97898989915,0.032542105764,0,0
449913,3,225428,0.26397830247,0.97975945472,0.032607872039,0,0
449914,1,225428,0.26397830247,0.97975945472,0.032607872039,0,0
449914,2,225426,0.26236641407,0.97684293985,0.032608583569,0,0
449914,3,225430,0.26586052775,0.97659486532,0.032675735652,0,0
449919,1,225430,0.26586052775,0.97659486532,0.032675735652,0,0
449919,2,225425,0.26354941725,0.97418808937,0.032660856842,0,0
449919,3,225429,0.26632258296,0.9734057188,0.032718256115,0,0
449920,1,225427,0.26434254646,0.9717823863,0.03270259127,0,0
449920,2,225429,0.26632258296,0.9734057188,0.032718256115,0,0
449920,3,225425,0.26354941725,0.97418808937,0.032660856842,0,0
449921,1,225425,0.26354941725,0.97418808937,0.032660856842,0,0
449921,2,225430,0.26586052775,0.97659486532,0.032675735652,0,0
449921,3,225426,0.26236641407,0.97684293985,0.032608583569,0,0
449922,1,225441,0.26631563901,0.98226213455,0.032620001584,0,0
449922,2,225428,0.26397830247,0.97975945472,0.032607872039,0,0
449922,3,225434,0.26771906018,0.97952467203,0.032668747007,0,0
449923,1,225432,0.26886856555,0.97464424371,0.032737459987,0,0
449923,2,225429,0.26632258296,0.9734057188,0.032718256115,0,0
449923,3,225431,0.26890036463,0.97181588411,0.032769460231,0,0
449924,1,225430,0.26586052775,0.97659486532,0.032675735652,0,1
449924,2,225429,0.26632258296,0.9734057188,0.032718256115,0,1
449924,3,225432,0.26886856555,0.97464424371,0.032737459987,0,1
449925,1,225432,0.26886856555,0.97464424371,0.032737459987,0,1
449925,2,225433,0.26890045404,0.97707819938,0.032710392028,0,1
449925,3,225430,0.26586052775,0.97659486532,0.032675735652,0,1
449926,1,225433,0.26890045404,0.97707819938,0.032710392028,0,0
449926,2,225434,0.26771906018,0.97952467203,0.032668747007,0,0
449926,3,225430,0.26586052775,0.97659486532,0.032675735652,0,0
449927,1,225430,0.26586052775,0.97659486532,0.032675735652,0,0
449927,2,225434,0.26771906018,0.97952467203,0.032668747007,0,0
449927,3,225428,0.26397830247,0.97975945472,0.032607872039,0,0
449928,1,225205,0.26045978069,0.97898989915,0.032542105764,1,0
449928,2,225435,0.2608513236,0.98161405324,0.032522447407,1,0
449928,3,225218,0.25800794363,0.98097771406,0.032459694892,1,0
449929,1,225438,0.26274016499,0.98606926202,0.032515335828,0,0
449929,2,225221,0.26056140661,0.9847599864,0.032481834292,0,0
449929,3,225436,0.26309248805,0.9829390645,0.032556220889,0,0
449930,1,225221,0.26056140661,0.9847599864,0.032481834292,0,1
449930,2,225438,0.26274016499,0.98606926202,0.032515335828,0,1
449930,3,225222,0.26042607426,0.98791718482,0.032444458454,0,1
449931,1,225235,0.26045748591,0.99112308025,0.032410278916,0,0
449931,2,225222,0.26042607426,0.98791718482,0.032444458454,0,0
449931,3,225437,0.26281747221,0.98916208744,0.032482940703,0,0
449932,1,225220,0.25820493698,0.98981153964,0.032369680702,0,0
449932,2,225222,0.26042607426,0.98791718482,0.032444458454,0,0
449932,3,225235,0.26045748591,0.99112308025,0.032410278916,0,0
449933,1,225441,0.26631563901,0.98226213455,0.032620001584,0,1
449933,2,225436,0.26309248805,0.9829390645,0.032556220889,0,1
449933,3,225428,0.26397830247,0.97975945472,0.032607872039,0,1
449934,1,225435,0.2608513236,0.98161405324,0.032522447407,0,0
449934,2,225436,0.26309248805,0.9829390645,0.032556220889,0,0
449934,3,225221,0.26056140661,0.9847599864,0.032481834292,0,0
449935,1,225435,0.2608513236,0.98161405324,0.032522447407,0,0
449935,2,225428,0.26397830247,0.97975945472,0.032607872039,0,0
449935,3,225436,0.26309248805,0.9829390645,0.032556220889,0,0
449936,1,225441,0.26631563901,0.98226213455,0.032620001584,0,0
449936,2,225439,0.26500567793,0.98466163873,0.032573137432,0,0
449936,3,225436,0.26309248805,0.9829390645,0.032556220889,0,0
449937,1,225437,0.26281747221,0.98916208744,0.032482940703,0,0
449937,2,225438,0.26274016499,0.98606926202,0.032515335828,0,0
449937,3,225440,0.26539570093,0.98734122514,0.032549597322,0,0
449938,1,225438,0.26274016499,0.98606926202,0.032515335828,0,0
449938,2,225436,0.26309248805,0.9829390645,0.032556220889,0,0
449938,3,225439,0.26500567793,0.98466163873,0.032573137432,0,0
449939,1,225439,0.26500567793,0.98466163873,0.032573137432,0,0
449939,2,225440,0.26539570093,0.98734122514,0.032549597322,0,0
449939,3,225438,0.26274016499,0.98606926202,0.032515335828,0,0
449940,1,225441,0.26631563901,0.98226213455,0.032620001584,0,1
449940,2,225443,0.26782512664,0.98505413532,0.032608728855,0,1
449940,3,225439,0.26500567793,0.98466163873,0.032573137432,0,1
449941,1,225443,0.26782512664,0.98505413532,0.032608728855,1,0
449941,2,225441,0.26631563901,0.98226213455,0.032620001584,1,0
449941,3,225631,0.27010288834,0.98232245445,0.032660514116,1,0
449942,1,225443,0.26782512664,0.98505413532,0.032608728855,0,0
449942,2,225440,0.26539570093,0.98734122514,0.032549597322,0,0
449942,3,225439,0.26500567793,0.98466163873,0.032573137432,0,0
449943,1,225443,0.26782512664,0.98505413532,0.032608728855,0,0
449943,2,225444,0.26837077736,0.9882774353,0.032578684389,0,0
449943,3,225440,0.26539570093,0.98734122514,0.032549597322,0,0
449944,1,225444,0.26837077736,0.9882774353,0.032578684389,1,1
449944,2,225442,0.26549220085,0.9904077053,0.032517023384,1,1
449944,3,225440,0.26539570093,0.98734122514,0.032549597322,1,1
449945,1,225454,0.26849627494,0.99146705865,0.032544292509,0,0
449945,2,225442,0.26549220085,0.9904077053,0.032517023384,0,0
449945,3,225444,0.26837077736,0.9882774353,0.032578684389,0,0
449946,1,225434,0.26771906018,0.97952467203,0.032668747007,1,0
449946,2,225631,0.27010288834,0.98232245445,0.032660514116,1,0
449946,3,225441,0.26631563901,0.98226213455,0.032620001584,1,0
449947,1,225632,0.27079635858,0.9859817028,0.032624162733,0,1
449947,2,225443,0.26782512664,0.98505413532,0.032608728855,0,1
449947,3,225631,0.27010288834,0.98232245445,0.032660514116,0,1
449948,1,225444,0.26837077736,0.9882774353,0.032578684389,0,0
449948,2,225443,0.26782512664,0.98505413532,0.032608728855,0,0
449948,3,225632,0.27079635858,0.9859817028,0.032624162733,0,0
449949,1,225632,0.27079635858,0.9859817028,0.032624162733,0,1
449949,2,225633,0.27167299389,0.98954105377,0.032587669789,0,1
449949,3,225444,0.26837077736,0.9882774353,0.032578684389,0,1
449950,1,225454,0.26849627494,0.99146705865,0.032544292509,0,1
449950,2,225444,0.26837077736,0.9882774353,0.032578684389,0,1
449950,3,225633,0.27167299389,0.98954105377,0.032587669789,0,1
449951,1,225445,0.26064425706,0.99436312913,0.032379310578,0,0
449951,2,225235,0.26045748591,0.99112308025,0.032410278916,0,0
449951,3,225446,0.26288640499,0.99243170022,0.032448459416,0,0
449952,1,225447,0.26324245333,0.99604558944,0.032415412366,0,1
449952,2,225236,0.26050084829,0.99741798639,0.032342966645,0,1
449952,3,225445,0.26064425706,0.99436312913,0.032379310578,0,1
449953,1,225234,0.25824287533,0.99578815698,0.032306175678,0,1
449953,2,225445,0.26064425706,0.99436312913,0.032379310578,0,1
449953,3,225236,0.26050084829,0.99741798639,0.032342966645,0,1
449954,1,225437,0.26281747221,0.98916208744,0.032482940703,1,1
449954,2,225446,0.26288640499,0.99243170022,0.032448459416,1,1
449954,3,225235,0.26045748591,0.99112308025,0.032410278916,1,1
449955,1,225449,0.2656083405,0.99331223964,0.032486498355,0,0
449955,2,225446,0.26288640499,0.99243170022,0.032448459416,0,0
449955,3,225442,0.26549220085,0.9904077053,0.032517023384,0,0
449956,1,225446,0.26288640499,0.99243170022,0.032448459416,0,0
449956,2,225447,0.26324245333,0.99604558944,0.032415412366,0,0
449956,3,225445,0.26064425706,0.99436312913,0.032379310578,0,0
449957,1,225447,0.26324245333,0.99604558944,0.032415412366,0,0
449957,2,225449,0.2656083405,0.99331223964,0.032486498355,0,0
449957,3,225451,0.26613336801,0.99594730138,0.032464686781,0,0
449958,1,225450,0.26533925533,0.9986205101,0.032423879951,0,0
449958,2,225448,0.26231864094,0.99985337257,0.032356314361,0,0
449958,3,225447,0.26324245333,0.99604558944,0.032415412366,0,0
449959,1,225457,0.26262462139,1.003304243,0.03232429549,0,0
449959,2,225448,0.26231864094,0.99985337257,0.032356314361,0,0
449959,3,225460,0.26504102349,1.0018161535,0.032384384423,0,0
449960,1,225437,0.26281747221,0.98916208744,0.032482940703,0,1
449960,2,225442,0.26549220085,0.9904077053,0.032517023384,0,1
449960,3,225446,0.26288640499,0.99243170022,0.032448459416,0,1
449961,1,225446,0.26288640499,0.99243170022,0.032448459416,0,0
449961,2,225449,0.2656083405,0.99331223964,0.032486498355,0,0
449961,3,225447,0.26324245333,0.99604558944,0.032415412366,0,0
449962,1,225450,0.26533925533,0.9986205101,0.032423879951,0,0
449962,2,225447,0.26324245333,0.99604558944,0.032415412366,0,0
449962,3,225451,0.26613336801,0.99594730138,0.032464686781,0,0
449963,1,225460,0.26504102349,1.0018161535,0.032384384423,0,0
449963,2,225450,0.26533925533,0.9986205101,0.032423879951,0,0
449963,3,225452,0.26780691742,1.0005913972,0.032434824854,0,0
449964,1,225440,0.26539570093,0.98734122514,0.032549597322,0,1
449964,2,225442,0.26549220085,0.9904077053,0.032517023384,0,1
449964,3,225437,0.26281747221,0.98916208744,0.032482940703,0,1
449965,1,225451,0.26613336801,0.99594730138,0.032464686781,0,1
449965,2,225449,0.2656083405,0.99331223964,0.032486498355,0,1
449965,3,225455,0.26852148771,0.99451404809,0.03251023963,0,1
449966,1,225442,0.26549220085,0.9904077053,0.032517023384,0,0
449966,2,225454,0.26849627494,0.99146705865,0.032544292509,0,0
449966,3,225449,0.2656083405,0.99331223964,0.032486498355,0,0
449967,1,225454,0.26849627494,0.99146705865,0.032544292509,0,0
449967,2,225455,0.26852148771,0.99451404809,0.03251023963,0,0
449967,3,225449,0.2656083405,0.99331223964,0.032486498355,0,0
449968,1,225455,0.26852148771,0.99451404809,0.03251023963,0,0
449968,2,225453,0.26828432083,0.99752455949,0.032473839819,0,0
449968,3,225451,0.26613336801,0.99594730138,0.032464686781,0,0
449969,1,225451,0.26613336801,0.99594730138,0.032464686781,0,0
449969,2,225453,0.26828432083,0.99752455949,0.032473839819,0,0
449969,3,225450,0.26533925533,0.9986205101,0.032423879951,0,0
449970,1,225450,0.26533925533,0.9986205101,0.032423879951,0,0
449970,2,225453,0.26828432083,0.99752455949,0.032473839819,0,0
449970,3,225452,0.26780691742,1.0005913972,0.032434824854,0,0
449971,1,225633,0.27167299389,0.98954105377,0.032587669789,0,0
449971,2,225644,0.27127310633,0.99290204048,0.032548625022,0,0
449971,3,225454,0.26849627494,0.99146705865,0.032544292509,0,0
449972,1,225454,0.26849627494,0.99146705865,0.032544292509,0,1
449972,2,225644,0.27127310633,0.99290204048,0.032548625022,0,1
449972,3,225455,0.26852148771,0.99451404809,0.03251023963,0,1
449973,1,225644,0.27127310633,0.99290204048,0.032548625022,0,0
449973,2,225645,0.27110570669,0.99609041213,0.032510928809,0,0
449973,3,225455,0.26852148771,0.99451404809,0.03251023963,0,0
449974,1,225452,0.26780691742,1.0005913972,0.032434824854,0,1
449974,2,225453,0.26828432083,0.99752455949,0.032473839819,0,1
449974,3,225456,0.27084067463,0.99922859668,0.03247353062,0,1
449975,1,225455,0.26852148771,0.99451404809,0.03251023963,1,0
449975,2,225645,0.27110570669,0.99609041213,0.032510928809,1,0
449975,3,225453,0.26828432083,0.99752455949,0.032473839819,1,0
449976,1,225456,0.27084067463,0.99922859668,0.03247353062,0,0
449976,2,225453,0.26828432083,0.99752455949,0.032473839819,0,0
449976,3,225645,0.27110570669,0.99609041213,0.032510928809,0,0
449977,1,225253,0.26008811593,1.0023524761,0.032280262559,0,0
449977,2,225250,0.25931704044,1.0000734329,0.032286603003,0,0
449977,3,225448,0.26231864094,0.99985337257,0.032356314361,0,0
449978,1,225236,0.26050084829,0.99741798639,0.032342966645,0,0
449978,2,225448,0.26231864094,0.99985337257,0.032356314361,0,0
449978,3,225250,0.25931704044,1.0000734329,0.032286603003,0,0
449979,1,225458,0.2624618411,1.006324172,0.032288230955,0,1
449979,2,225254,0.26042586565,1.0047448873,0.032261606305,0,1
449979,3,225457,0.26262462139,1.003304243,0.03232429549,0,1
449980,1,225253,0.26008811593,1.0023524761,0.032280262559,0,0
449980,2,225457,0.26262462139,1.003304243,0.03232429549,0,0
449980,3,225254,0.26042586565,1.0047448873,0.032261606305,0,0
449981,1,225254,0.26042586565,1.0047448873,0.032261606305,0,0
449981,2,225458,0.2624618411,1.006324172,0.032288230955,0,0
449981,3,225251,0.25914826989,1.0072028636,0.032205481082,0,0
449982,1,225458,0.2624618411,1.006324172,0.032288230955,0,0
449982,2,225459,0.26194891333,1.0090498924,0.032247897237,0,0
449982,3,225251,0.25914826989,1.0072028636,0.032205481082,0,0
449983,1,225450,0.26533925533,0.9986205101,0.032423879951,0,1
449983,2,225460,0.26504102349,1.0018161535,0.032384384423,0,1
449983,3,225448,0.26231864094,0.99985337257,0.032356314361,0,1
449984,1,225461,0.26507940888,1.0051729679,0.032347783446,0,0
449984,2,225457,0.26262462139,1.003304243,0.03232429549,0,0
449984,3,225460,0.26504102349,1.0018161535,0.032384384423,0,0
449985,1,225461,0.26507940888,1.0051729679,0.032347783446,0,0
449985,2,225462,0.26497408747,1.0083203315,0.03231145814,0,0
449985,3,225458,0.2624618411,1.006324172,0.032288230955,0,0
449986,1,225458,0.2624618411,1.006324172,0.032288230955,0,0
449986,2,225457,0.26262462139,1.003304243,0.03232429549,0,0
449986,3,225461,0.26507940888,1.0051729679,0.032347783446,0,0
449987,1,225458,0.2624618411,1.006324172,0.032288230955,0,0
449987,2,225462,0.26497408747,1.0083203315,0.03231145814,0,0
449987,3,225459,0.26194891333,1.0090498924,0.032247897237,0,0
449988,1,225459,0.26194891333,1.0090498924,0.032247897237,0,0
449988,2,225475,0.26454612612,1.0113637447,0.032270319759,0,0
449988,3,225264,0.26152908802,1.0116873979,0.032210469245,0,0
449989,1,225462,0.26497408747,1.0083203315,0.03231145814,0,0
449989,2,225461,0.26507940888,1.0051729679,0.032347783446,0,0
449989,3,225465,0.26758137345,1.0073412656,0.03235707432,0,0
449990,1,225462,0.26497408747,1.0083203315,0.03231145814,1,1
449990,2,225475,0.26454612612,1.0113637447,0.032270319759,1,1
449990,3,225459,0.26194891333,1.0090498924,0.032247897237,1,1
449991,1,225461,0.26507940888,1.0051729679,0.032347783446,0,1
449991,2,225460,0.26504102349,1.0018161535,0.032384384423,0,1
449991,3,225463,0.26760536432,1.0039211511,0.032395653426,0,1
449992,1,225475,0.26454612612,1.0113637447,0.032270319759,0,0
449992,2,225462,0.26497408747,1.0083203315,0.03231145814,0,0
449992,3,225464,0.26750010251,1.0107725858,0.032317891716,0,0
449993,1,225460,0.26504102349,1.0018161535,0.032384384423,0,0
449993,2,225452,0.26780691742,1.0005913972,0.032434824854,0,0
449993,3,225463,0.26760536432,1.0039211511,0.032395653426,0,0
449994,1,225461,0.26507940888,1.0051729679,0.032347783446,0,0
449994,2,225463,0.26760536432,1.0039211511,0.032395653426,0,0
449994,3,225465,0.26758137345,1.0073412656,0.03235707432,0,0
449995,1,225465,0.26758137345,1.0073412656,0.03235707432,1,1
449995,2,225464,0.26750010251,1.0107725858,0.032317891716,1,1
449995,3,225462,0.26497408747,1.0083203315,0.03231145814,1,1
449996,1,225464,0.26750010251,1.0107725858,0.032317891716,0,0
449996,2,225468,0.27009183168,1.0094488859,0.032353755086,0,0
449996,3,225478,0.27019074559,1.0127689838,0.032316621392,0,0
449997,1,225456,0.27084067463,0.99922859668,0.03247353062,1,0
449997,2,225466,0.2703551054,1.0027143955,0.032431501895,1,0
449997,3,225452,0.26780691742,1.0005913972,0.032434824854,1,0
449998,1,225467,0.27011188864,1.0060851573,0.032391969114,0,1
449998,2,225463,0.26760536432,1.0039211511,0.032395653426,0,1
449998,3,225466,0.2703551054,1.0027143955,0.032431501895,0,1
449999,1,225452,0.26780691742,1.0005913972,0.032434824854,1,1
449999,2,225466,0.2703551054,1.0027143955,0.032431501895,1,1
449999,3,225463,0.26760536432,1.0039211511,0.032395653426,1,1
450000,1,225468,0.27009183168,1.0094488859,0.032353755086,0,1
450000,2,225465,0.26758137345,1.0073412656,0.03235707432,0,1
450000,3,225467,0.27011188864,1.0060851573,0.032391969114,0,1
450001,1,225463,0.26760536432,1.0039211511,0.032395653426,0,0
450001,2,225467,0.27011188864,1.0060851573,0.032391969114,0,0
450001,3,225465,0.26758137345,1.0073412656,0.03235707432,0,0
450002,1,225465,0.26758137345,1.0073412656,0.03235707432,0,0
450002,2,225468,0.27009183168,1.0094488859,0.032353755086,0,0
450002,3,225464,0.26750010251,1.0107725858,0.032317891716,0,0
450003,1,225471,0.26084402203,1.0139074325,0.032171372324,0,0
450003,2,225264,0.26152908802,1.0116873979,0.032210469245,0,0
450003,3,225472,0.26354935765,1.0140885114,0.03222297877,0,0
450004,1,225264,0.26152908802,1.0116873979,0.032210469245,0,0
450004,2,225471,0.26084402203,1.0139074325,0.032171372324,0,0
450004,3,225261,0.25853183865,1.0125312805,0.032132998108,0,0
450005,1,225262,0.25852459669,1.0150871276,0.032105173915,0,0
450005,2,225261,0.25853183865,1.0125312805,0.032132998108,0,0
450005,3,225471,0.26084402203,1.0139074325,0.032171372324,0,0
450006,1,225262,0.25852459669,1.0150871276,0.032105173915,1,0
450006,2,225469,0.26138374209,1.016118288,0.03215925768,1,0
450006,3,225263,0.2585465312,1.0179333686,0.03207495436,1,0
450007,1,225481,0.26100605726,1.0225415229,0.032081250101,1,0
450007,2,225265,0.25835761427,1.0211653709,0.032035198062,1,0
450007,3,225470,0.26128682494,1.0191385746,0.032124646008,1,0
450008,1,225470,0.26128682494,1.0191385746,0.032124646008,1,0
450008,2,225263,0.2585465312,1.0179333686,0.03207495436,1,0
450008,3,225469,0.26138374209,1.016118288,0.03215925768,1,0
450009,1,225481,0.26100605726,1.0225415229,0.032081250101,0,0
450009,2,225470,0.26128682494,1.0191385746,0.032124646008,0,0
450009,3,225474,0.26409426331,1.0202889442,0.032164368778,0,0
450010,1,225473,0.26432883739,1.0170621871,0.032203730195,0,0
450010,2,225469,0.26138374209,1.016118288,0.03215925768,0,0
450010,3,225472,0.26354935765,1.0140885114,0.03222297877,0,0
450011,1,225472,0.26354935765,1.0140885114,0.03222297877,0,1
450011,2,225469,0.26138374209,1.016118288,0.03215925768,0,1
450011,3,225471,0.26084402203,1.0139074325,0.032171372324,0,1
450012,1,225473,0.26432883739,1.0170621871,0.032203730195,0,1
450012,2,225474,0.26409426331,1.0202889442,0.032164368778,0,1
450012,3,225470,0.26128682494,1.0191385746,0.032124646008,0,1
450013,1,225469,0.26138374209,1.016118288,0.03215925768,0,0
450013,2,225473,0.26432883739,1.0170621871,0.032203730195,0,0
450013,3,225470,0.26128682494,1.0191385746,0.032124646008,0,0
450014,1,225472,0.26354935765,1.0140885114,0.03222297877,0,0
450014,2,225264,0.26152908802,1.0116873979,0.032210469245,0,0
450014,3,225475,0.26454612612,1.0113637447,0.032270319759,0,0
450015,1,225478,0.27019074559,1.0127689838,0.032316621392,0,1
450015,2,225476,0.26703962683,1.0144723653,0.032270386815,0,1
450015,3,225464,0.26750010251,1.0107725858,0.032317891716,0,1
450016,1,225476,0.26703962683,1.0144723653,0.032270386815,0,0
450016,2,225473,0.26432883739,1.0170621871,0.032203730195,0,0
450016,3,225472,0.26354935765,1.0140885114,0.03222297877,0,0
450017,1,225472,0.26354935765,1.0140885114,0.03222297877,0,0
450017,2,225475,0.26454612612,1.0113637447,0.032270319759,0,0
450017,3,225476,0.26703962683,1.0144723653,0.032270386815,0,0
450018,1,225473,0.26432883739,1.0170621871,0.032203730195,0,0
450018,2,225477,0.26761746406,1.0183913707,0.032233353704,0,0
450018,3,225474,0.26409426331,1.0202889442,0.032164368778,0,0
450019,1,225490,0.26682642102,1.0216484069,0.032187446951,0,0
450019,2,225474,0.26409426331,1.0202889442,0.032164368778,0,0
450019,3,225477,0.26761746406,1.0183913707,0.032233353704,0,0
450020,1,225475,0.26454612612,1.0113637447,0.032270319759,0,1
450020,2,225464,0.26750010251,1.0107725858,0.032317891716,0,1
450020,3,225476,0.26703962683,1.0144723653,0.032270386815,0,1
450021,1,225476,0.26703962683,1.0144723653,0.032270386815,0,0
450021,2,225477,0.26761746406,1.0183913707,0.032233353704,0,0
450021,3,225473,0.26432883739,1.0170621871,0.032203730195,0,0
450022,1,225478,0.27019074559,1.0127689838,0.032316621392,1,0
450022,2,225479,0.27058684825,1.0159189701,0.032281734049,1,0
450022,3,225476,0.26703962683,1.0144723653,0.032270386815,1,0
450023,1,225480,0.27115893363,1.0187374353,0.032250933349,0,1
450023,2,225477,0.26761746406,1.0183913707,0.032233353704,0,1
450023,3,225479,0.27058684825,1.0159189701,0.032281734049,0,1
450024,1,225476,0.26703962683,1.0144723653,0.032270386815,1,1
450024,2,225479,0.27058684825,1.0159189701,0.032281734049,1,1
450024,3,225477,0.26761746406,1.0183913707,0.032233353704,1,1
450025,1,225480,0.27115893363,1.0187374353,0.032250933349,1,0
450025,2,225494,0.26975354552,1.0211949348,0.032218128442,1,0
450025,3,225477,0.26761746406,1.0183913707,0.032233353704,1,0
450026,1,225274,0.25791674852,1.0244618654,0.03198839724,0,1
450026,2,225481,0.26100605726,1.0225415229,0.032081250101,0,1
450026,3,225275,0.25975555181,1.02556777,0.032020121812,0,1
450027,1,225482,0.26206499338,1.0254131555,0.032070837914,0,0
450027,2,225485,0.26273950934,1.0276812314,0.032058686017,0,0
450027,3,225276,0.26024827361,1.0280548334,0.032004129141,0,0
450028,1,225275,0.25975555181,1.02556777,0.032020121812,0,0
450028,2,225482,0.26206499338,1.0254131555,0.032070837914,0,0
450028,3,225276,0.26024827361,1.0280548334,0.032004129141,0,0
450029,1,225482,0.26206499338,1.0254131555,0.032070837914,0,0
450029,2,225481,0.26100605726,1.0225415229,0.032081250101,0,0
450029,3,225484,0.26412013173,1.023222804,0.032132335007,0,0
450030,1,225485,0.26273950934,1.0276812314,0.032058686017,0,0
450030,2,225482,0.26206499338,1.0254131555,0.032070837914,0,0
450030,3,225486,0.26455920934,1.025652647,0.032112367451,0,0
450032,1,225481,0.26100605726,1.0225415229,0.032081250101,0,0
450032,2,225474,0.26409426331,1.0202889442,0.032164368778,0,0
450032,3,225484,0.26412013173,1.023222804,0.032132335007,0,0
450033,1,225488,0.26640456914,1.0241432189,0.032154288142,0,1
450033,2,225484,0.26412013173,1.023222804,0.032132335007,0,1
450033,3,225490,0.26682642102,1.0216484069,0.032187446951,0,1
450034,1,225484,0.26412013173,1.023222804,0.032132335007,0,0
450034,2,225486,0.26455920934,1.025652647,0.032112367451,0,0
450034,3,225482,0.26206499338,1.0254131555,0.032070837914,0,0
450035,1,225488,0.26640456914,1.0241432189,0.032154288142,0,0
450035,2,225486,0.26455920934,1.025652647,0.032112367451,0,0
450035,3,225484,0.26412013173,1.023222804,0.032132335007,0,0
450038,1,225486,0.26455920934,1.025652647,0.032112367451,0,0
450038,2,225489,0.2650335431,1.0276223421,0.032097265124,0,0
450038,3,225485,0.26273950934,1.0276812314,0.032058686017,0,0
450039,1,225474,0.26409426331,1.0202889442,0.032164368778,0,0
450039,2,225490,0.26682642102,1.0216484069,0.032187446951,0,0
450039,3,225484,0.26412013173,1.023222804,0.032132335007,0,0
450040,1,225491,0.26708683371,1.0263746976,0.03213756904,0,0
450040,2,225488,0.26640456914,1.0241432189,0.032154288142,0,0
450040,3,225493,0.26870799064,1.0240527391,0.032177850604,0,0
450041,1,225488,0.26640456914,1.0241432189,0.032154288142,0,0
450041,2,225491,0.26708683371,1.0263746976,0.03213756904,0,0
450041,3,225486,0.26455920934,1.025652647,0.032112367451,0,0
450042,1,225489,0.2650335431,1.0276223421,0.032097265124,0,0
450042,2,225486,0.26455920934,1.025652647,0.032112367451,0,0
450042,3,225491,0.26708683371,1.0263746976,0.03213756904,0,0
450043,1,225492,0.2668467462,1.0293331146,0.032101821154,0,0
450043,2,225489,0.2650335431,1.0276223421,0.032097265124,0,0
450043,3,225491,0.26708683371,1.0263746976,0.03213756904,0,0
450046,1,225477,0.26761746406,1.0183913707,0.032233353704,1,0
450046,2,225494,0.26975354552,1.0211949348,0.032218128442,1,0
450046,3,225490,0.26682642102,1.0216484069,0.032187446951,1,0
450047,1,225493,0.26870799064,1.0240527391,0.032177850604,0,1
450047,2,225490,0.26682642102,1.0216484069,0.032187446951,0,1
450047,3,225494,0.26975354552,1.0211949348,0.032218128442,0,1
450048,1,225495,0.26972874999,1.0270228385,0.032151602208,0,0
450048,2,225491,0.26708683371,1.0263746976,0.03213756904,0,0
450048,3,225493,0.26870799064,1.0240527391,0.032177850604,0,0
450049,1,225490,0.26682642102,1.0216484069,0.032187446951,0,0
450049,2,225493,0.26870799064,1.0240527391,0.032177850604,0,0
450049,3,225488,0.26640456914,1.0241432189,0.032154288142,0,0
450050,1,225492,0.2668467462,1.0293331146,0.032101821154,0,1
450050,2,225491,0.26708683371,1.0263746976,0.03213756904,0,1
450050,3,225495,0.26972874999,1.0270228385,0.032151602208,0,1
450053,1,225495,0.26972874999,1.0270228385,0.032151602208,0,0
450053,2,225493,0.26870799064,1.0240527391,0.032177850604,0,0
450053,3,225673,0.27180197834,1.0237976312,0.032194186002,0,0
450293,1,225431,0.26890036463,0.97181588411,0.032769460231,0,0
450293,2,225621,0.2718694806,0.97325670719,0.032774351537,0,0
450293,3,225432,0.26886856555,0.97464424371,0.032737459987,0,0
450294,1,225621,0.2718694806,0.97325670719,0.032774351537,0,1
450294,2,225622,0.27146402001,0.97597384452,0.032742176204,0,1
450294,3,225432,0.26886856555,0.97464424371,0.032737459987,0,1
450295,1,225432,0.26886856555,0.97464424371,0.032737459987,1,1
450295,2,225622,0.27146402001,0.97597384452,0.032742176204,1,1
450295,3,225433,0.26890045404,0.97707819938,0.032710392028,1,1
450296,1,225622,0.27146402001,0.97597384452,0.032742176204,0,0
450296,2,225623,0.27087694406,0.9788787961,0.032705545425,0,0
450296,3,225433,0.26890045404,0.97707819938,0.032710392028,0,0
450297,1,225433,0.26890045404,0.97707819938,0.032710392028,1,0
450297,2,225623,0.27087694406,0.9788787961,0.032705545425,1,0
450297,3,225434,0.26771906018,0.97952467203,0.032668747007,1,0
450298,1,225624,0.27466931939,0.97494286298,0.032760281115,0,0
450298,2,225621,0.2718694806,0.97325670719,0.032774351537,0,0
450298,3,225627,0.27540811896,0.97171014547,0.032797846943,0,0
450299,1,225621,0.2718694806,0.97325670719,0.032774351537,0,0
450299,2,225624,0.27466931939,0.97494286298,0.032760281115,0,0
450299,3,225622,0.27146402001,0.97597384452,0.032742176204,0,0
450300,1,225624,0.27466931939,0.97494286298,0.032760281115,0,0
450300,2,225625,0.27338147163,0.97753643989,0.032728951424,0,0
450300,3,225622,0.27146402001,0.97597384452,0.032742176204,0,0
450301,1,225622,0.27146402001,0.97597384452,0.032742176204,0,0
450301,2,225625,0.27338147163,0.97753643989,0.032728951424,0,0
450301,3,225623,0.27087694406,0.9788787961,0.032705545425,0,0
450302,1,225625,0.27338147163,0.97753643989,0.032728951424,0,0
450302,2,225626,0.2733887434,0.98052126169,0.032694585621,0,0
450302,3,225623,0.27087694406,0.9788787961,0.032705545425,0,0
450306,1,225625,0.27338147163,0.97753643989,0.032728951424,0,0
450306,2,225624,0.27466931939,0.97494286298,0.032760281115,0,0
