grid_id,category,mpc_connected,observed_move_m,original_x_m,original_y_m,original_z_m,final_x_m,final_y_m,final_z_m,projection_x_m,projection_y_m,projection_z_m,projection_distance_m,selected_shell_element_id,N1,N2,N3,full_lattice_degree
519896,beyond_snap_tolerance,0,0.0,0.2893919647,0.9946330786,0.02910641953,0.2893919647,0.9946330786,0.02910641953,0.2893995483500667,0.9946724565708726,0.03251530933599269,0.0034091256717433075,450683,0.216997644274516,0.7074548798243184,0.07554747590116555,4
519914,snapped_to_shell_projection,1,0.0017045665107265182,0.2894071341,0.992960155,0.03083053231,0.2894107612,0.99297998,0.03253497967,0.2894107612122562,0.9929799800255803,0.03253497967362027,0.0017045665146701284,451008,0.15982903380790614,0.20437234632996537,0.6357986198621285,2
519919,within_mpc_tolerance,1,0.0,0.2894223034,0.9912872314,0.03255464509,0.2894223034,0.9912872314,0.03255464509,0.28942230339781905,0.9912872313880792,0.03255464406511289,1.0249587581032883e-09,451008,0.6749115328906684,0.19769039110972933,0.12739807599960226,1
519924,beyond_snap_tolerance,0,0.0,0.2894346416,0.9899260402,0.01455331128,0.2894346416,0.9899260402,0.01455331128,0.28947189672454704,0.9901355211364405,0.03256797492842292,0.018015920086769013,451007,0.042933989291327745,0.2548549245818842,0.7022110861267881,2
519925,beyond_snap_tolerance,0,0.0,0.2894346416,0.9899260402,0.02425538376,0.2894346416,0.9899260402,0.02425538376,0.28945183520623174,0.9900227177115639,0.03256932813500596,0.008314524233654665,451007,0.08663904131059907,0.2351725788405615,0.6781883798488394,2
519968,beyond_snap_tolerance,0,0.0,0.2894773185,0.9852190018,0.01940434985,0.2894773185,0.9852190018,0.01940434985,0.28950271005477524,0.9853720730651914,0.0326232039262766,0.013219764696588806,450992,0.2576750266236395,0.48596842516458005,0.25635654821178044,12
519991,beyond_snap_tolerance,0,0.0,0.2895234823,0.9805220961,0.01455331128,0.2895234823,0.9805220961,0.01455331128,0.2895602155284258,0.9807332228246998,0.032677063702588605,0.01812501932962388,450664,0.28487182989571685,0.2894172022025663,0.42571096790171686,2
519992,beyond_snap_tolerance,0,0.0,0.2895234823,0.9805220961,0.02425538376,0.2895234823,0.9805220961,0.02425538376,0.2895405541130527,0.98062021750476,0.03267841997085808,0.008423625007459643,450664,0.27093792717080184,0.2619332518038813,0.4671288210253169,2
520006,within_mpc_tolerance,1,0.0,0.2895354927,0.9792985916,0.03269381076,0.2895354927,0.9792985916,0.03269381076,0.2895354927017128,0.9792985916096638,0.03269381159213415,8.321920284386981e-10,450988,0.8089871749794035,0.11016032351218484,0.0808525015084116,1
520015,snapped_to_shell_projection,1,0.001813724999645861,0.2895525694,0.9775618911,0.03090011515,0.2895563119,0.9775829791,0.03271371369,0.28955631185456776,0.9775829790841106,0.032713713688311115,0.0018137249976786034,450663,0.1731322737833652,0.36311088404728176,0.46375684216935303,2
520023,beyond_snap_tolerance,0,0.0,0.2895696163,0.9758251905,0.009702272713,0.2895696163,0.9758251905,0.009702272713,0.28961718471817605,0.9760928952524497,0.032730913295521004,0.02303024567102629,450646,0.07829506163711464,0.8212359308907461,0.10046900747213927,4
520024,beyond_snap_tolerance,0,0.0,0.2895696163,0.9758251905,0.02910641953,0.2895696163,0.9758251905,0.02910641953,0.2895771087131995,0.9758673561783586,0.03273361793776585,0.003627451222275237,450646,0.006751026927273918,0.8383526768727321,0.154896296199994,4
521378,beyond_snap_tolerance,0,0.0,0.2919801175,1.022544145,0.01455331128,0.2919801175,1.022544145,0.01455331128,0.29202115130611894,1.0227488683964672,0.03218288900784979,0.017630814113494674,451070,0.4170162339068768,0.233136639495005,0.34984712659811823,2
521379,beyond_snap_tolerance,0,0.0,0.2919801175,1.022544145,0.02425538376,0.2919801175,1.022544145,0.02425538376,0.2919985723690204,1.0226362189220792,0.03218424970310322,0.007929422004977397,451070,0.3673626589850436,0.25043126482814754,0.3822060761868089,2
521395,beyond_snap_tolerance,0,0.0,0.2920200825,1.017812252,0.01940434799,0.2920200825,1.017812252,0.01940434799,0.2920506779564055,1.01796199536757,0.03223850619696064,0.012835068213273317,451055,0.38165580425978385,0.14543590891184943,0.4729082868283667,2
521424,beyond_snap_tolerance,0,0.0,0.292092979,1.008355617,0.01940434799,0.292092979,1.008355617,0.01940434799,0.292123461841275,1.0085056474682352,0.032348375640551055,0.012944932991840526,451028,0.24922262825823704,0.30251972662735427,0.4482576451144087,2
521450,beyond_snap_tolerance,0,0.0,0.2921381593,1.003635883,0.01455331128,0.2921381593,1.003635883,0.01455331128,0.29217820112305626,1.0038427919234347,0.032402626378104336,0.017850559210333048,451037,0.041579620771071135,0.21956616053174147,0.7388542186971874,2
521451,beyond_snap_tolerance,0,0.0,0.2921381593,1.003635883,0.02425538376,0.2921381593,1.003635883,0.02425538376,0.29215643925056545,1.0037303413588672,0.03240397872188724,0.008149162925788551,451037,0.061725665154987674,0.2390859053617308,0.6991884294832815,2
521476,beyond_snap_tolerance,0,0.0,0.2921842635,0.9989219904,0.01940434799,0.2921842635,0.9989219904,0.01940434799,0.29221457851921456,0.9990738791565561,0.032458016932958605,0.013054587778521394,451040,0.5372254417220738,0.4198385023517708,0.042936055926155486,2
521521,beyond_snap_tolerance,0,0.0,0.2922676802,0.9895001054,0.01940434799,0.2922676802,0.9895001054,0.01940434799,0.2922986344833668,0.9896531858052201,0.0325674808173081,0.013164059313429014,451013,0.5436317662450803,0.2728554047747052,0.18351282898021454,2
521544,beyond_snap_tolerance,0,0.0,0.2923189104,0.9847975969,0.01455331128,0.2923189104,0.9847975969,0.01455331128,0.29235957085999414,0.9850069630357814,0.03262135575686194,0.018069303214835932,450991,0.3668704379872908,0.29698211690925014,0.33614744510345906,2
521545,beyond_snap_tolerance,0,0.0,0.2923189104,0.9847975969,0.02425538376,0.2923189104,0.9847975969,0.02425538376,0.29233774028665344,0.9848945544997516,0.032622707435069426,0.008367906597480539,450991,0.32232902303997946,0.3230738757017924,0.3545971012582282,2
521570,beyond_snap_tolerance,0,0.0,0.2923711538,0.9801017046,0.01940434799,0.2923711538,0.9801017046,0.01940434799,0.2924022657132657,0.9802563800070858,0.03267657466900106,0.013273164409871963,450989,0.28039021955079524,0.24084598828298917,0.47876379216621556,2
521875,within_mpc_tolerance,1,0.0,0.2930089533,1.022386432,0.03218473494,0.2930089533,1.022386432,0.03218473494,0.29300895329828824,1.02238643199227,0.03218473427769955,6.623477715043817e-10,451081,0.09281542453345393,0.32006130833674606,0.5871232671298,1
521889,within_mpc_tolerance,1,0.0,0.293043375,1.003499269,0.03240450099,0.293043375,1.003499269,0.03240450099,0.2930433750094422,1.0034992690438216,0.0324045047332712,3.74353960387283e-09,451034,0.15507271538983053,0.4955878176924919,0.34933946691767753,1
521914,within_mpc_tolerance,1,0.0,0.2931003273,0.9846817255,0.03262345865,0.2931003273,0.9846817255,0.03262345865,0.2931003272973925,0.9846817254865735,0.032623457491305255,1.1587754657926441e-09,450991,0.3132211372374992,0.0933850534874422,0.5933938092750586,1
522275,rejected_snap_beam_length,0,0.0,0.2939022481,1.02224946,0.03064557724,0.2939022481,1.02224946,0.03064557724,0.2939062869064096,1.0222673574439405,0.032183804096494566,0.00153833627419299,451080,0.005634816389275876,0.40902550504278906,0.585339678567935,2
522326,rejected_snap_beam_length,0,0.0,0.2940046191,1.003354192,0.03075546026,0.2940046191,1.003354192,0.03075546026,0.29400877630718747,1.003373485695922,0.03240354207016939,0.0016481999824308799,451034,0.3978669664949143,0.23876716430812472,0.36336586919696096,2
522378,rejected_snap_beam_length,0,0.0,0.2941304147,0.9845288992,0.03086493909,0.2941304147,0.9845288992,0.03086493909,0.2941346853518199,0.9845494152226724,0.03262253687271069,0.001757722706072487,450996,0.6469862465792455,0.27547091941824475,0.0775428340025097,2
