input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
primary_member_ratio,0.21333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.21625,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.21916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.22208333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.22500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.22791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2308333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.23375,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.23958333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.24250000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.24541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.24833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.25125000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2570833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2629166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.26583333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.26875000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.27166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2745833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2775,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2804166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.28625000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.29208333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.2979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.30083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.30375,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.30666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3095833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3154166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.31833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.32125000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.32416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.32708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
