case_id,stress_component,normalized_semispan,trim_stress_MPa
37,shell_von_mises,0.875001448808956,2.90118383106964
37,shell_von_mises,0.882144334021789,2.50260813191121
37,shell_von_mises,0.889287219234621,2.39845012008469
37,shell_von_mises,0.896430104447453,2.16283643248985
37,shell_von_mises,0.903572989660285,2.02870369830208
37,shell_von_mises,0.910715874873118,2.94505541113382
37,shell_von_mises,0.91785876008595,1.80856089280471
37,shell_von_mises,0.925001645298782,1.66966519715685
37,shell_von_mises,0.932144530511614,1.52792504718133
37,shell_von_mises,0.939287415724447,1.45820419402852
37,shell_von_mises,0.946430300937279,1.51682343294436
37,shell_von_mises,0.953573186150111,1.51580413819625
37,shell_von_mises,0.960716071362943,1.46783292075913
37,shell_von_mises,0.967858956575776,0.925530499466451
37,shell_von_mises,0.975001841788608,1.05134587181463
37,shell_von_mises,0.98214472700144,0.68444885207867
37,shell_von_mises,0.989287612214272,0.643662360397865
37,shell_von_mises,0.996430497427105,1.33642374612073
37,cbeam_maxabs_normal,0.00357384925489146,50.5402262073172
37,cbeam_maxabs_normal,0.0107141857950315,71.4998582034653
37,cbeam_maxabs_normal,0.0178545223351715,67.9319570192806
37,cbeam_maxabs_normal,0.0249948588753115,63.8239784893733
37,cbeam_maxabs_normal,0.0321351954154515,67.0977821916067
37,cbeam_maxabs_normal,0.0392755319555915,67.2711305628081
37,cbeam_maxabs_normal,0.0464158684957314,64.2852559833297
37,cbeam_maxabs_normal,0.0535562050358715,65.5632530435271
37,cbeam_maxabs_normal,0.0606965415760115,64.4960091060014
37,cbeam_maxabs_normal,0.0678368781161515,63.9571762153579
37,cbeam_maxabs_normal,0.0749772146562915,61.6492663644022
37,cbeam_maxabs_normal,0.0821175511964315,62.9513597325861
37,cbeam_maxabs_normal,0.0892578877365715,61.9983440794443
37,cbeam_maxabs_normal,0.0963982242767114,60.3518408351556
37,cbeam_maxabs_normal,0.103538560816851,60.0585244679543
37,cbeam_maxabs_normal,0.110678897356991,57.7089550365511
37,cbeam_maxabs_normal,0.117819233897131,55.5474927753512
37,cbeam_maxabs_normal,0.124959570437271,55.3417045790116
37,cbeam_maxabs_normal,0.132099906977411,53.2340467311579
37,cbeam_maxabs_normal,0.139240243517551,49.9363290100582
37,cbeam_maxabs_normal,0.146380580057691,47.2911091542829
37,cbeam_maxabs_normal,0.153520916597832,46.4336406760987
37,cbeam_maxabs_normal,0.160661253137971,45.8408929697098
37,cbeam_maxabs_normal,0.167801589678111,43.7725653081535
37,cbeam_maxabs_normal,0.174941926218251,44.6517458973431
37,cbeam_maxabs_normal,0.182082262758391,44.850003265115
