input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
aspect_ratio,9.55,0.00146484375,2.5035750628829113e-05,0.0,0.0,0.0,0.038239707033387374,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.6,0.001953125,5.7276359981123325e-05,0.0,0.0,0.0,0.10103882556342896,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.649999999999999,0.0009765625,5.4291392112995996e-05,0.0,0.0,0.0,0.10741030609426964,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.7,0.00146484375,7.378181544617255e-06,0.0,0.0,0.0,0.008340618979649331,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.75,0.0009765625,1.11380117324022e-05,0.0,0.0,0.0,0.011519975546121407,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.8,0.0009765625,5.02652455489524e-05,0.0,0.0,0.0,0.09065379663277234,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.850000000000001,0.0029296875,0.00014571128761602716,0.0,0.0,0.0,0.15190051441219113,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.9,0.0029296875,0.00015579699673595659,0.0,0.0,0.0,0.1407474258743461,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,9.95,0.0029296875,7.243416591124124e-05,0.0,0.0,0.0,0.10908009766085436,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.0,0.00244140625,0.00029735173319429115,0.0,0.0,0.0,0.27340102563448015,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.05,0.00341796875,0.0003848647484649302,0.0,0.0,0.0,0.3625416630659287,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.1,0.0029296875,0.00030522512843054035,0.0,0.0,0.0,0.34332057663605375,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.15,0.0029296875,0.00026981984731257896,0.0,0.0,0.0,0.21614983489802123,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.2,0.00244140625,0.00017965076513673539,0.0,0.0,0.0,0.1406190373683804,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.25,0.00390625,0.0001787744797864843,0.0,0.0,0.0,0.09840320136188331,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.3,0.001953125,5.521837845479601e-05,0.0,0.0,0.0,0.1021033585831908,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.35,0.0009765625,4.293253011790836e-06,0.0,0.0,0.0,0.008156296722501972,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.399999999999999,0.00244140625,8.119778331307151e-05,0.0,0.0,0.0,0.09762869046320642,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.45,0.001953125,7.131997023057072e-05,0.0,0.0,0.0,0.13317887013719737,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.5,0.00244140625,7.165264001901553e-05,0.0,0.0,0.0,0.11606721753915962,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.55,0.001953125,6.567899304613948e-05,0.0,0.0,0.0,0.09635956338852797,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.600000000000001,0.0009765625,1.194705222202647e-05,0.0,0.0,0.0,0.02075392518361537,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.65,0.00048828125,1.064126089878918e-06,0.0,0.0,0.0,0.002179330232072024,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.7,0.001953125,4.919659286481025e-05,0.0,0.0,0.0,0.0949333449708726,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.75,0.001953125,0.00015558098599504348,0.0,0.0,0.0,0.1961388236432525,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.8,0.0029296875,0.00021765618309576136,0.0,0.0,0.0,0.18764622241267478,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.85,0.00244140625,9.239183213186335e-05,0.0,0.0,0.0,0.07702748494435768,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.9,0.0029296875,0.0002763123079620512,0.0,0.0,0.0,0.2168396855341986,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,10.95,0.00244140625,0.0004310212584485764,0.0,0.0,0.0,0.38165491012594416,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.0,0.00341796875,0.0004071062425356752,0.0,0.0,0.0,0.4306281118320822,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.05,0.00244140625,0.0003320078449152817,0.0,0.0,0.0,0.3609473535723807,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.1,0.00244140625,0.00020356341469768196,0.0,0.0,0.0,0.1702135738310401,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.149999999999999,0.001953125,9.616480803699126e-05,0.0,0.0,0.0,0.08425569867256467,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.2,0.00048828125,1.0143994441730482e-05,0.0,0.0,0.0,0.020774900616664028,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.25,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.3,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.4,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.45,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.55,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.65,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.75,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.85,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,11.95,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
aspect_ratio,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6607104661638,0.3562248555302681,2048,99,100
