case_id,normalized_semispan,lift_per_unit_span_N_per_m,outboard_bending_moment_Nm
64,0.9825,390.618057623635,0.14002703225834
64,0.985,366.607871659194,0.094575853070217
64,0.9875,339.506426347934,0.0590846914412047
64,0.99,308.288553574643,0.0328172542034713
64,0.9925,271.264865282815,0.0149254129205679
64,0.995,225.22050639421,0.00440330652404309
64,0.9975,162.076705534035,0
64,1,0,0
65,0,1817.94625923204,3128.92995625663
65,0.0025,1817.92492506268,3109.53699624642
65,0.005,1817.86092951408,3090.21417526978
65,0.0075,1817.75429345824,3070.96149085762
65,0.01,1817.60505166045,3051.77893889573
65,0.0125,1817.41325274727,3032.66651362607
65,0.015,1817.1789591617,3013.62420764867
65,0.0175,1816.9022471057,2994.65201192403
65,0.02,1816.58320646997,2975.74991577608
65,0.0225,1816.22194075123,2956.91790689561
65,0.025,1815.81856695699,2938.15597134429
65,0.0275,1815.37321549793,2919.46409355919
65,0.03,1814.88603006804,2900.8422563578
65,0.0325,1814.3571675126,2882.29044094357
65,0.035,1813.7867976842,2863.80862691196
65,0.0375,1813.17510328694,2845.39679225702
65,0.04,1812.52227970898,2827.05491337839
65,0.0425,1811.82853484355,2808.78296508889
65,0.045,1811.09408889881,2790.58092062252
65,0.0475,1810.31917419655,2772.44875164293
65,0.05,1809.50403496011,2754.38642825243
65,0.0525,1808.64892709163,2736.39391900139
65,0.055,1807.75411793902,2718.4711908981
65,0.0575,1806.81988605277,2700.6182094191
65,0.06,1805.84652093292,2682.83493851995
65,0.0625,1804.83432276656,2665.12134064633
65,0.065,1803.78360215593,2647.4773767457
65,0.0675,1802.69467983768,2629.90300627926
65,0.07,1801.56788639341,2612.39818723427
65,0.0725,1800.40356195189,2594.96287613689
65,0.075,1799.20205588328,2577.59702806524
65,0.0775,1797.96372648568,2560.30059666292
65,0.08,1796.68894066438,2543.0735341528
65,0.0825,1795.37807360412,2525.91579135119
65,0.085,1794.03150843473,2508.82731768233
65,0.0875,1792.64963589065,2491.80806119314
65,0.09,1791.23285396442,2474.85796856834
65,0.0925,1789.7815675549,2457.97698514575
65,0.095,1788.29618811023,2441.16505493196
65,0.0975,1786.77713326625,2424.42212061819
65,0.1,1785.22482648055,2407.74812359637
65,0.1025,1783.63969666272,2391.14300397553
65,0.105,1782.02217780104,2374.60670059832
65,0.1075,1780.37270858625,2358.13915105775
65,0.11,1778.69173203256,2341.74029171415
65,0.1125,1776.97969509655,2325.4100577122
65,0.115,1775.23704829426,2309.14838299823
65,0.1175,1773.46424531689,2292.95520033759
65,0.12,1771.66174264561,2276.83044133213
65,0.1225,1769.82999916584,2260.77403643784
65,0.125,1767.96947578151,2244.78591498254
65,0.1275,1766.08063502961,2228.86600518366
65,0.13,1764.16394069556,2213.01423416611
65,0.1325,1762.21985742982,2197.23052798013
65,0.135,1760.24885036612,2181.51481161927
65,0.1375,1758.25138474171,2165.86700903828
65,0.14,1756.22792552023,2150.28704317111
65,0.1425,1754.17893701736,2134.77483594881
65,0.145,1752.10488252987,2119.33030831748
65,0.1475,1750.00622396838,2103.95338025611
65,0.15,1747.88342149429,2088.64397079442
65,0.1525,1745.73693316127,2073.40199803063
65,0.155,1743.56721456167,2058.22737914909
65,0.1575,1741.37471847829,2043.12003043788
65,0.16,1739.15989454191,2028.07986730631
65,0.1625,1736.92318889486,2013.10680430222
65,0.165,1734.66504386117,1998.2007551292
65,0.1675,1732.38589762345,1983.36163266369
65,0.17,1730.0861839071,1968.58934897184
65,0.1725,1727.76633167196,1953.8838153263
65,0.175,1725.42676481192,1939.2449422227
65,0.1775,1723.0679018627,1924.67263939606
65,0.18,1720.69015571824,1910.16681583693
65,0.1825,1718.29393335584,1895.7273798073
65,0.185,1715.87963557053,1881.35423885629
65,0.1875,1713.44765671879,1867.04729983568
65,0.19,1710.9983844721,1852.80646891505
65,0.1925,1708.53219958029,1838.63165159676
65,0.195,1706.04947564529,1824.52275273069
65,0.1975,1703.55057890518,1810.47967652856
65,0.2,1701.03586802905,1796.50232657815
65,0.2025,1698.50569392267,1782.59060585708
65,0.205,1695.96039954532,1768.74441674638
65,0.2075,1693.40031973782,1754.9636610437
65,0.21,1690.8257810621,1741.24823997626
65,0.2125,1688.23710165229,1727.5980542134
65,0.215,1685.63459107763,1714.01300387891
65,0.2175,1683.01855021718,1700.49298856293
65,0.22,1680.38927114655,1687.03790733358
65,0.2225,1677.7470370367,1673.64765874824
65,0.225,1675.09212206488,1660.32214086442
65,0.2275,1672.4247913378,1647.06125125043
65,0.23,1669.74530082706,1633.86488699551
65,0.2325,1667.05389731686,1620.73294471978
65,0.235,1664.35081836401,1607.66532058373
65,0.2375,1661.63629227033,1594.66191029738
65,0.24,1658.9105380672,1581.72260912911
65,0.2425,1656.17376551248,1568.84731191407
65,0.245,1653.42617509955,1556.03591306234
65,0.2475,1650.66795807857,1543.2883065666
65,0.25,1647.89929648972,1530.60438600955
65,0.2525,1645.12036320837,1517.9840445709
65,0.255,1642.33132200219,1505.42717503407
65,0.2575,1639.53232759981,1492.9336697925
65,0.26,1636.72352577116,1480.50342085561
65,0.2625,1633.90505341909,1468.13631985444
65,0.265,1631.07703868223,1455.83225804691
65,0.2675,1628.23960104884,1443.59112632278
65,0.27,1625.39285148144,1431.41281520827
65,0.2725,1622.53689255201,1419.2972148703
65,0.275,1619.67181858744,1407.24421512051
65,0.2775,1616.79771582509,1395.25370541883
65,0.28,1613.91466257808,1383.32557487687
65,0.2825,1611.02272941005,1371.45971226089
65,0.285,1608.12197931916,1359.65600599457
65,0.2875,1605.21246793084,1347.91434416139
65,0.29,1602.29424369915,1336.23461450682
65,0.2925,1599.36734811629,1324.61670444017
65,0.295,1596.43181592989,1313.06050103619
65,0.2975,1593.48767536783,1301.56589103641
65,0.3,1590.53494837006,1290.13276085023
65,0.3025,1587.57365082708,1278.76099655578
65,0.305,1584.60379282479,1267.45048390051
65,0.3075,1581.62537889505,1256.20110830161
65,0.31,1578.63840827176,1245.01275484614
65,0.3125,1575.64287515194,1233.88530829105
65,0.315,1572.63876896126,1222.81865306291
65,0.3175,1569.62607462381,1211.81267325754
65,0.32,1566.60477283537,1200.86725263941
65,0.3225,1563.57484033992,1189.9822746409
65,0.325,1560.53625020886,1179.15762236139
65,0.3275,1557.48897212242,1168.39317856625
65,0.33,1554.43297265278,1157.68882568563
65,0.3325,1551.36821554853,1147.04444581321
65,0.335,1548.29466201976,1136.45992070477
65,0.3375,1545.21227102354,1125.93513177673
65,0.34,1542.12099954909,1115.46996010452
65,0.3425,1539.02080290221,1105.06428642095
65,0.345,1535.91163498856,1094.71799111448
65,0.3475,1532.79344859511,1084.43095422744
65,0.35,1529.66619566947,1074.20305545423
65,0.3525,1526.52982759642,1064.03417413941
65,0.355,1523.38429547125,1053.92418927589
65,0.3575,1520.22955036946,1043.87297950299
65,0.36,1517.06554361217,1033.8804231046
65,0.3625,1513.89222702695,1023.94639800727
65,0.365,1510.70955320348,1014.07078177833
65,0.3675,1507.51747574361,1004.25345162414
65,0.37,1504.31594950532,994.494284388208
65,0.3725,1501.10493084026,984.793156549511
65,0.375,1497.8843778242,975.149944220783
65,0.3775,1494.6542504802,965.564523146907
65,0.38,1491.41451099392,956.036768703369
65,0.3825,1488.16512392073,946.5665558948
65,0.385,1484.90605638415,937.153759353609
65,0.3875,1481.6372782654,927.798253338713
65,0.39,1478.35876238349,918.499911734377
65,0.3925,1475.0704846656,909.258608049166
65,0.395,1471.77242430748,900.074215415011
65,0.3975,1468.46456392336,890.946606586413
65,0.4,1465.14688968526,881.875653939768
65,0.4025,1461.81939145133,872.861229472835
65,0.405,1458.48206288289,863.903204804343
65,0.4075,1455.13490155006,855.001451173751
65,0.41,1451.77790902566,846.155839441148
65,0.4125,1448.4110909672,837.366240087317
65,0.415,1445.03445718679,828.632523213955
65,0.4175,1441.64802170872,819.954558544049
65,0.42,1438.25180281478,811.332215422416
65,0.4225,1434.84582307694,802.765362816411
65,0.425,1431.43010937752,794.253869316798
65,0.4275,1428.00469291662,785.797603138785
65,0.43,1424.56960920692,777.396432123229
65,0.4325,1421.1248980557,769.050223738005
65,0.435,1417.67060353416,760.758845079545
65,0.4375,1414.20677393407,752.522162874535
65,0.44,1410.73346171182,744.34004348178
65,0.4425,1407.25072341988,736.212352894224
65,0.445,1403.75861962595,728.13895674114
65,0.4475,1400.25721481978,720.119720290459
65,0.45,1396.74657730791,712.154508451262
65,0.4525,1393.22677909651,704.243185776414
65,0.455,1389.69789576258,696.385616465343
65,0.4575,1386.16000631373,688.581664366955
65,0.46,1382.61319303679,680.831192982685
65,0.4625,1379.05754133567,673.134065469665
65,0.465,1375.49313955868,665.490144644028
65,0.4675,1371.92007881574,657.899292984311
65,0.47,1368.33845278589,650.361372634971
65,0.4725,1364.74835751545,642.876245409999
65,0.475,1361.14989120733,635.443772796628
65,0.4775,1357.54315400194,628.06381595912
65,0.48,1353.92824775021,620.73623574263
65,0.4825,1350.30527577916,613.460892677134
65,0.485,1346.67434265071,606.237646981419
65,0.4875,1343.03555391418,599.066358567113
65,0.49,1339.38901585305,591.946887042763
65,0.4925,1335.73483522671,584.87909171793
65,0.495,1332.07311900772,577.862831607309
65,0.4975,1328.40397411527,570.897965434859
65,0.5,1324.72750714557,563.984351637927
65,0.5025,1321.04382409967,557.121848371359
65,0.505,1317.35303010967,550.310313511591
65,0.5075,1313.65522916384,543.549604660706
65,0.51,1309.95052383145,536.839579150444
65,0.5125,1306.23901498805,530.180094046163
65,0.515,1302.52080154201,523.571006150725
65,0.5175,1298.79598016295,517.012172008317
65,0.52,1295.064645013,510.50344790818
65,0.5225,1291.3268874815,504.044689888242
65,0.525,1287.58279592411,497.63575373864
65,0.5275,1283.83245540689,491.276495005134
65,0.53,1280.07594745639,484.966768992389
65,0.5325,1276.3133498163,478.706430767115
65,0.535,1272.54473621163,472.495335161073
65,0.5375,1268.77017612106,466.333336773915
65,0.54,1264.98973455836,460.220289975865
65,0.5425,1261.20347186346,454.156048910232
65,0.545,1257.41144350419,448.140467495732
65,0.5475,1253.61369988912,442.173399428631
